"","samples","group","cell type","cellular proportions"
"1181","MSSM_RNA_PFC_338","SCZ","Oligo",0.0462062172367063
"1182","MSSM_RNA_PFC_338","SCZ","OPC",0.0509597284806201
"1183","MSSM_RNA_PFC_339","SCZ","Astro",0.0871988697671098
"1184","MSSM_RNA_PFC_339","SCZ","Exc",0.735334692699295
"1185","MSSM_RNA_PFC_339","SCZ","Inh",0.106134743149858
"1186","MSSM_RNA_PFC_339","SCZ","Micro",0.00770883345454107
"1187","MSSM_RNA_PFC_339","SCZ","Oligo",0.018483137039707
"1188","MSSM_RNA_PFC_339","SCZ","OPC",0.0451397238894895
"1189","MSSM_RNA_PFC_34","Control","Astro",0.232558033014016
"1190","MSSM_RNA_PFC_34","Control","Exc",0.432530755483459
"1191","MSSM_RNA_PFC_34","Control","Inh",0.0600258381539493
"1192","MSSM_RNA_PFC_34","Control","Micro",0.0414423497546601
"1193","MSSM_RNA_PFC_34","Control","Oligo",0.169868528829354
"1194","MSSM_RNA_PFC_34","Control","OPC",0.0635744947645617
"1195","MSSM_RNA_PFC_341","SCZ","Astro",0.136154798889691
"1196","MSSM_RNA_PFC_341","SCZ","Exc",0.617258894277541
"1197","MSSM_RNA_PFC_341","SCZ","Inh",0.15724962705159
"1198","MSSM_RNA_PFC_341","SCZ","Micro",0.008400225166227
"1199","MSSM_RNA_PFC_341","SCZ","Oligo",0.0391389593112664
"1200","MSSM_RNA_PFC_341","SCZ","OPC",0.0417974953036846
"1201","MSSM_RNA_PFC_343","SCZ","Astro",0.246782563501536
"1202","MSSM_RNA_PFC_343","SCZ","Exc",0.354040845566757
"1203","MSSM_RNA_PFC_343","SCZ","Inh",0.0590515135662007
"1204","MSSM_RNA_PFC_343","SCZ","Micro",0.0539223813948606
"1205","MSSM_RNA_PFC_343","SCZ","Oligo",0.17660876056451
"1206","MSSM_RNA_PFC_343","SCZ","OPC",0.109593935406135
"1207","MSSM_RNA_PFC_344","SCZ","Astro",0.166400525434941
"1208","MSSM_RNA_PFC_344","SCZ","Exc",0.574375886860696
"1209","MSSM_RNA_PFC_344","SCZ","Inh",0.146284853935471
"1210","MSSM_RNA_PFC_344","SCZ","Micro",0.00565935051745321
"1211","MSSM_RNA_PFC_344","SCZ","Oligo",0.0577704049450348
"1212","MSSM_RNA_PFC_344","SCZ","OPC",0.0495089783064033
"1213","MSSM_RNA_PFC_345","SCZ","Astro",0.0969449775758425
"1214","MSSM_RNA_PFC_345","SCZ","Exc",0.671496507089138
"1215","MSSM_RNA_PFC_345","SCZ","Inh",0.125824268789574
"1216","MSSM_RNA_PFC_345","SCZ","Micro",0.00524636078002536
"1217","MSSM_RNA_PFC_345","SCZ","Oligo",0.053275907568577
"1218","MSSM_RNA_PFC_345","SCZ","OPC",0.0472119781968434
"1219","MSSM_RNA_PFC_346","SCZ","Astro",0.162312991437809
"1220","MSSM_RNA_PFC_346","SCZ","Exc",0.559143110834967
"1221","MSSM_RNA_PFC_346","SCZ","Inh",0.0784569127106258
"1222","MSSM_RNA_PFC_346","SCZ","Micro",0.00604952948480179
"1223","MSSM_RNA_PFC_346","SCZ","Oligo",0.109826494570515
"1224","MSSM_RNA_PFC_346","SCZ","OPC",0.084210960961281
"1225","MSSM_RNA_PFC_347","SCZ","Astro",0.199999254863593
"1226","MSSM_RNA_PFC_347","SCZ","Exc",0.481858968614593
"1227","MSSM_RNA_PFC_347","SCZ","Inh",0.11235151522225
"1228","MSSM_RNA_PFC_347","SCZ","Micro",0.0177337256042927
"1229","MSSM_RNA_PFC_347","SCZ","Oligo",0.106460845496899
"1230","MSSM_RNA_PFC_347","SCZ","OPC",0.0815956901983724
"1231","MSSM_RNA_PFC_350","SCZ","Astro",0.152922623770356
"1232","MSSM_RNA_PFC_350","SCZ","Exc",0.561693581329773
"1233","MSSM_RNA_PFC_350","SCZ","Inh",0.141259188129863
"1234","MSSM_RNA_PFC_350","SCZ","Micro",0.0134626674561952
"1235","MSSM_RNA_PFC_350","SCZ","Oligo",0.071649902582905
"1236","MSSM_RNA_PFC_350","SCZ","OPC",0.0590120367309074
"1237","MSSM_RNA_PFC_351","SCZ","Astro",0.159392397145946
"1238","MSSM_RNA_PFC_351","SCZ","Exc",0.533147012199075
"1239","MSSM_RNA_PFC_351","SCZ","Inh",0.127018715334572
"1240","MSSM_RNA_PFC_351","SCZ","Micro",0.0178984447565872
"1241","MSSM_RNA_PFC_351","SCZ","Oligo",0.11869306684273
"1242","MSSM_RNA_PFC_351","SCZ","OPC",0.0438503637210902
"1243","MSSM_RNA_PFC_352","SCZ","Astro",0.117571149703612
"1244","MSSM_RNA_PFC_352","SCZ","Exc",0.586544262335896
"1245","MSSM_RNA_PFC_352","SCZ","Inh",0.126258885463802
"1246","MSSM_RNA_PFC_352","SCZ","Micro",0.00932535156549888
"1247","MSSM_RNA_PFC_352","SCZ","Oligo",0.127710845594785
"1248","MSSM_RNA_PFC_352","SCZ","OPC",0.0325895053364054
"1249","MSSM_RNA_PFC_354","SCZ","Astro",0.286477610623129
"1250","MSSM_RNA_PFC_354","SCZ","Exc",0.458360873490417
"1251","MSSM_RNA_PFC_354","SCZ","Inh",0.108367783055418
"1252","MSSM_RNA_PFC_354","SCZ","Micro",0.0104265157346276
"1253","MSSM_RNA_PFC_354","SCZ","Oligo",0.0504152311107988
"1254","MSSM_RNA_PFC_354","SCZ","OPC",0.0859519859856099
"1255","MSSM_RNA_PFC_355","SCZ","Astro",0.131261961483621
"1256","MSSM_RNA_PFC_355","SCZ","Exc",0.520796472926275
"1257","MSSM_RNA_PFC_355","SCZ","Inh",0.145106472001073
"1258","MSSM_RNA_PFC_355","SCZ","Micro",0.019171807100044
"1259","MSSM_RNA_PFC_355","SCZ","Oligo",0.137772052762918
"1260","MSSM_RNA_PFC_355","SCZ","OPC",0.0458912337260692
"1261","MSSM_RNA_PFC_357","SCZ","Astro",0.139379044134247
"1262","MSSM_RNA_PFC_357","SCZ","Exc",0.611424911510212
"1263","MSSM_RNA_PFC_357","SCZ","Inh",0.115640373559493
"1264","MSSM_RNA_PFC_357","SCZ","Micro",0.0134663279487884
"1265","MSSM_RNA_PFC_357","SCZ","Oligo",0.0847727648537026
"1266","MSSM_RNA_PFC_357","SCZ","OPC",0.0353165779935569
"1267","MSSM_RNA_PFC_358","SCZ","Astro",0.127315589994131
"1268","MSSM_RNA_PFC_358","SCZ","Exc",0.640742458347061
"1269","MSSM_RNA_PFC_358","SCZ","Inh",0.1434053549388
"1270","MSSM_RNA_PFC_358","SCZ","Micro",0.0142692606607842
"1271","MSSM_RNA_PFC_358","SCZ","Oligo",0.0444703643680092
"1272","MSSM_RNA_PFC_358","SCZ","OPC",0.0297969716912151
"1273","MSSM_RNA_PFC_359","SCZ","Astro",0.113919581730914
"1274","MSSM_RNA_PFC_359","SCZ","Exc",0.609534922601671
"1275","MSSM_RNA_PFC_359","SCZ","Inh",0.159240043750316
"1276","MSSM_RNA_PFC_359","SCZ","Micro",0.0147974093088428
"1277","MSSM_RNA_PFC_359","SCZ","Oligo",0.0298114146413493
"1278","MSSM_RNA_PFC_359","SCZ","OPC",0.0726966279669067
"1279","MSSM_RNA_PFC_36","Control","Astro",0.128171285632435
"1280","MSSM_RNA_PFC_36","Control","Exc",0.614391880125514
"1281","MSSM_RNA_PFC_36","Control","Inh",0.142195673686553
"1282","MSSM_RNA_PFC_36","Control","Micro",0.0188389207297283
"1283","MSSM_RNA_PFC_36","Control","Oligo",0.0735036751414836
"1284","MSSM_RNA_PFC_36","Control","OPC",0.0228985646842868
"1285","MSSM_RNA_PFC_360","SCZ","Astro",0.218018912718712
"1286","MSSM_RNA_PFC_360","SCZ","Exc",0.488830820239757
"1287","MSSM_RNA_PFC_360","SCZ","Inh",0.0573028676067819
"1288","MSSM_RNA_PFC_360","SCZ","Micro",0.056702240516029
"1289","MSSM_RNA_PFC_360","SCZ","Oligo",0.0965903308360516
"1290","MSSM_RNA_PFC_360","SCZ","OPC",0.0825548280826685
"1291","MSSM_RNA_PFC_364","SCZ","Astro",0.139747048970609
"1292","MSSM_RNA_PFC_364","SCZ","Exc",0.581334855692227
"1293","MSSM_RNA_PFC_364","SCZ","Inh",0.139303008387985
"1294","MSSM_RNA_PFC_364","SCZ","Micro",0.0181255334076871
"1295","MSSM_RNA_PFC_364","SCZ","Oligo",0.0843760056097301
"1296","MSSM_RNA_PFC_364","SCZ","OPC",0.0371135479317615
"1297","MSSM_RNA_PFC_365","SCZ","Astro",0.216429789577507
"1298","MSSM_RNA_PFC_365","SCZ","Exc",0.518712340739009
"1299","MSSM_RNA_PFC_365","SCZ","Inh",0.0912230156200659
"1300","MSSM_RNA_PFC_365","SCZ","Micro",0.0471154234218119
"1301","MSSM_RNA_PFC_365","SCZ","Oligo",0.0729279408921345
"1302","MSSM_RNA_PFC_365","SCZ","OPC",0.0535914897494723
"1303","MSSM_RNA_PFC_366","SCZ","Astro",0.142291084925005
"1304","MSSM_RNA_PFC_366","SCZ","Exc",0.62520965677148
"1305","MSSM_RNA_PFC_366","SCZ","Inh",0.132706242580365
"1306","MSSM_RNA_PFC_366","SCZ","Micro",0.0217129544611695
"1307","MSSM_RNA_PFC_366","SCZ","Oligo",0.0364846040515497
"1308","MSSM_RNA_PFC_366","SCZ","OPC",0.0415954572104303
"1309","MSSM_RNA_PFC_367","SCZ","Astro",0.218559509239902
"1310","MSSM_RNA_PFC_367","SCZ","Exc",0.514536855202521
"1311","MSSM_RNA_PFC_367","SCZ","Inh",0.0983548799505749
"1312","MSSM_RNA_PFC_367","SCZ","Micro",0.0185639484586607
"1313","MSSM_RNA_PFC_367","SCZ","Oligo",0.0645281811170897
"1314","MSSM_RNA_PFC_367","SCZ","OPC",0.0854566260312517
"1315","MSSM_RNA_PFC_368","SCZ","Astro",0.223778107072814
"1316","MSSM_RNA_PFC_368","SCZ","Exc",0.471118026200575
"1317","MSSM_RNA_PFC_368","SCZ","Inh",0.0558252361875315
"1318","MSSM_RNA_PFC_368","SCZ","Micro",0.0170794731369854
"1319","MSSM_RNA_PFC_368","SCZ","Oligo",0.14223017626731
"1320","MSSM_RNA_PFC_368","SCZ","OPC",0.0899689811347835
"1321","MSSM_RNA_PFC_37","Control","Astro",0.0935088173043984
"1322","MSSM_RNA_PFC_37","Control","Exc",0.695070960383873
"1323","MSSM_RNA_PFC_37","Control","Inh",0.0923289128035178
"1324","MSSM_RNA_PFC_37","Control","Micro",0.0242856038678938
"1325","MSSM_RNA_PFC_37","Control","Oligo",0.079783105893564
"1326","MSSM_RNA_PFC_37","Control","OPC",0.0150225997467532
"1327","MSSM_RNA_PFC_370","SCZ","Astro",0.157608885179226
"1328","MSSM_RNA_PFC_370","SCZ","Exc",0.477158411581327
"1329","MSSM_RNA_PFC_370","SCZ","Inh",0.0913727972452678
"1330","MSSM_RNA_PFC_370","SCZ","Micro",0.0202005741200372
"1331","MSSM_RNA_PFC_370","SCZ","Oligo",0.185390916155367
"1332","MSSM_RNA_PFC_370","SCZ","OPC",0.0682684157187751
"1333","MSSM_RNA_PFC_371","SCZ","Astro",0.165797191010589
"1334","MSSM_RNA_PFC_371","SCZ","Exc",0.569476124747286
"1335","MSSM_RNA_PFC_371","SCZ","Inh",0.104786558084502
"1336","MSSM_RNA_PFC_371","SCZ","Micro",0.0239040468174278
"1337","MSSM_RNA_PFC_371","SCZ","Oligo",0.0890479081179891
"1338","MSSM_RNA_PFC_371","SCZ","OPC",0.0469881712222058
"1339","MSSM_RNA_PFC_374","SCZ","Astro",0.174764635759627
"1340","MSSM_RNA_PFC_374","SCZ","Exc",0.598842567750927
"1341","MSSM_RNA_PFC_374","SCZ","Inh",0.0982714139967856
"1342","MSSM_RNA_PFC_374","SCZ","Micro",0.0101593611759698
"1343","MSSM_RNA_PFC_374","SCZ","Oligo",0.0758485153680132
"1344","MSSM_RNA_PFC_374","SCZ","OPC",0.0421135059486771
"1345","MSSM_RNA_PFC_375","SCZ","Astro",0.162374692637226
"1346","MSSM_RNA_PFC_375","SCZ","Exc",0.596831582017268
"1347","MSSM_RNA_PFC_375","SCZ","Inh",0.121799242538709
"1348","MSSM_RNA_PFC_375","SCZ","Micro",0.012529888320927
"1349","MSSM_RNA_PFC_375","SCZ","Oligo",0.0589730226509769
"1350","MSSM_RNA_PFC_375","SCZ","OPC",0.0474915718348933
"1351","MSSM_RNA_PFC_376","SCZ","Astro",0.170566018860126
"1352","MSSM_RNA_PFC_376","SCZ","Exc",0.59204197161825
"1353","MSSM_RNA_PFC_376","SCZ","Inh",0.12580019116075
"1354","MSSM_RNA_PFC_376","SCZ","Micro",0.0171404928524892
"1355","MSSM_RNA_PFC_376","SCZ","Oligo",0.0428324732444635
"1356","MSSM_RNA_PFC_376","SCZ","OPC",0.0516188522639206
"1357","MSSM_RNA_PFC_377","SCZ","Astro",0.1496815311375
"1358","MSSM_RNA_PFC_377","SCZ","Exc",0.615804624570985
"1359","MSSM_RNA_PFC_377","SCZ","Inh",0.087105146129678
"1360","MSSM_RNA_PFC_377","SCZ","Micro",0.00802456114728988
"1361","MSSM_RNA_PFC_377","SCZ","Oligo",0.0477207199498666
"1362","MSSM_RNA_PFC_377","SCZ","OPC",0.0916634170646813
"1363","MSSM_RNA_PFC_378","SCZ","Astro",0.0939577415840393
"1364","MSSM_RNA_PFC_378","SCZ","Exc",0.655496434475567
"1365","MSSM_RNA_PFC_378","SCZ","Inh",0.102655257488202
"1366","MSSM_RNA_PFC_378","SCZ","Micro",0.0125978761001382
"1367","MSSM_RNA_PFC_378","SCZ","Oligo",0.106923762035986
"1368","MSSM_RNA_PFC_378","SCZ","OPC",0.0283689283160676
"1369","MSSM_RNA_PFC_379","SCZ","Astro",0.129986687720271
"1370","MSSM_RNA_PFC_379","SCZ","Exc",0.64107008147371
"1371","MSSM_RNA_PFC_379","SCZ","Inh",0.106480644669517
"1372","MSSM_RNA_PFC_379","SCZ","Micro",0.0208305594174542
"1373","MSSM_RNA_PFC_379","SCZ","Oligo",0.0585056266454801
"1374","MSSM_RNA_PFC_379","SCZ","OPC",0.0431264000735675
"1375","MSSM_RNA_PFC_38","SCZ","Astro",0.155888165982527
"1376","MSSM_RNA_PFC_38","SCZ","Exc",0.630868715520881
"1377","MSSM_RNA_PFC_38","SCZ","Inh",0.0996711930233535
"1378","MSSM_RNA_PFC_38","SCZ","Micro",0.0292569720537072
"1379","MSSM_RNA_PFC_38","SCZ","Oligo",0.0283852309239723
"1380","MSSM_RNA_PFC_38","SCZ","OPC",0.0559297224955592
"1381","MSSM_RNA_PFC_380","SCZ","Astro",0.153283140001119
"1382","MSSM_RNA_PFC_380","SCZ","Exc",0.568636882139256
"1383","MSSM_RNA_PFC_380","SCZ","Inh",0.128439538302336
"1384","MSSM_RNA_PFC_380","SCZ","Micro",0.0457320226768066
"1385","MSSM_RNA_PFC_380","SCZ","Oligo",0.0421376843999724
"1386","MSSM_RNA_PFC_380","SCZ","OPC",0.0617707324805098
"1387","MSSM_RNA_PFC_381","SCZ","Astro",0.140537001055176
"1388","MSSM_RNA_PFC_381","SCZ","Exc",0.575878498348008
"1389","MSSM_RNA_PFC_381","SCZ","Inh",0.130593392330368
"1390","MSSM_RNA_PFC_381","SCZ","Micro",0.0136275671076946
"1391","MSSM_RNA_PFC_381","SCZ","Oligo",0.0951701199180428
"1392","MSSM_RNA_PFC_381","SCZ","OPC",0.0441934212407104
"1393","MSSM_RNA_PFC_382","SCZ","Astro",0.196339258379305
"1394","MSSM_RNA_PFC_382","SCZ","Exc",0.599380705184774
"1395","MSSM_RNA_PFC_382","SCZ","Inh",0.08461242449867
"1396","MSSM_RNA_PFC_382","SCZ","Micro",0.00617209646682411
"1397","MSSM_RNA_PFC_382","SCZ","Oligo",0.0463973768783316
"1398","MSSM_RNA_PFC_382","SCZ","OPC",0.0670981385920955
"1399","MSSM_RNA_PFC_383","SCZ","Astro",0.143943107366218
"1400","MSSM_RNA_PFC_383","SCZ","Exc",0.601948911437493
"1401","MSSM_RNA_PFC_383","SCZ","Inh",0.108452422864058
"1402","MSSM_RNA_PFC_383","SCZ","Micro",0.0303307111393817
"1403","MSSM_RNA_PFC_383","SCZ","Oligo",0.0806647945421089
"1404","MSSM_RNA_PFC_383","SCZ","OPC",0.0346600526507403
"1405","MSSM_RNA_PFC_384","SCZ","Astro",0.151400430303618
"1406","MSSM_RNA_PFC_384","SCZ","Exc",0.636249186667114
"1407","MSSM_RNA_PFC_384","SCZ","Inh",0.0881904504946357
"1408","MSSM_RNA_PFC_384","SCZ","Micro",0.0329152850861916
"1409","MSSM_RNA_PFC_384","SCZ","Oligo",0.0444591128423618
"1410","MSSM_RNA_PFC_384","SCZ","OPC",0.0467855346060795
"1411","MSSM_RNA_PFC_386","SCZ","Astro",0.31857630722432
"1412","MSSM_RNA_PFC_386","SCZ","Exc",0.407926410961551
"1413","MSSM_RNA_PFC_386","SCZ","Inh",0.0431273969831781
"1414","MSSM_RNA_PFC_386","SCZ","Micro",0.031813832003872
"1415","MSSM_RNA_PFC_386","SCZ","Oligo",0.075603626401661
"1416","MSSM_RNA_PFC_386","SCZ","OPC",0.122952426425419
"1417","MSSM_RNA_PFC_387","SCZ","Astro",0.137138913338009
"1418","MSSM_RNA_PFC_387","SCZ","Exc",0.61450631495928
"1419","MSSM_RNA_PFC_387","SCZ","Inh",0.104464406324691
"1420","MSSM_RNA_PFC_387","SCZ","Micro",0.019827273534508
"1421","MSSM_RNA_PFC_387","SCZ","Oligo",0.0830103299607384
"1422","MSSM_RNA_PFC_387","SCZ","OPC",0.041052761882774
"1423","MSSM_RNA_PFC_388","SCZ","Astro",0.243886740338454
"1424","MSSM_RNA_PFC_388","SCZ","Exc",0.453935935132992
"1425","MSSM_RNA_PFC_388","SCZ","Inh",0.0725600387455966
"1426","MSSM_RNA_PFC_388","SCZ","Micro",0.0147313508397398
"1427","MSSM_RNA_PFC_388","SCZ","Oligo",0.0938841349729268
"1428","MSSM_RNA_PFC_388","SCZ","OPC",0.12100179997029
"1429","MSSM_RNA_PFC_389","SCZ","Astro",0.0875000569381673
"1430","MSSM_RNA_PFC_389","SCZ","Exc",0.715980601074104
"1431","MSSM_RNA_PFC_389","SCZ","Inh",0.0948317494116175
"1432","MSSM_RNA_PFC_389","SCZ","Micro",0.0408438952158135
"1433","MSSM_RNA_PFC_389","SCZ","Oligo",0.0424657698304796
"1434","MSSM_RNA_PFC_389","SCZ","OPC",0.0183779275298183
"1435","MSSM_RNA_PFC_39","SCZ","Astro",0.156965787274487
"1436","MSSM_RNA_PFC_39","SCZ","Exc",0.600705001237884
"1437","MSSM_RNA_PFC_39","SCZ","Inh",0.0955957114129834
"1438","MSSM_RNA_PFC_39","SCZ","Micro",0.0459134415696928
"1439","MSSM_RNA_PFC_39","SCZ","Oligo",0.0789327621227633
"1440","MSSM_RNA_PFC_39","SCZ","OPC",0.0218872963821891
"1441","MSSM_RNA_PFC_390","SCZ","Astro",0.225735027619345
"1442","MSSM_RNA_PFC_390","SCZ","Exc",0.497275627111293
"1443","MSSM_RNA_PFC_390","SCZ","Inh",0.0770599963178762
"1444","MSSM_RNA_PFC_390","SCZ","Micro",0.0377717028623444
"1445","MSSM_RNA_PFC_390","SCZ","Oligo",0.0852037473056579
"1446","MSSM_RNA_PFC_390","SCZ","OPC",0.0769538987834837
"1447","MSSM_RNA_PFC_391","SCZ","Astro",0.179086912526907
"1448","MSSM_RNA_PFC_391","SCZ","Exc",0.534214550953658
"1449","MSSM_RNA_PFC_391","SCZ","Inh",0.0851030201354186
"1450","MSSM_RNA_PFC_391","SCZ","Micro",0.0566926424965064
"1451","MSSM_RNA_PFC_391","SCZ","Oligo",0.0821608595749024
"1452","MSSM_RNA_PFC_391","SCZ","OPC",0.0627420143126068
"1453","MSSM_RNA_PFC_392","SCZ","Astro",0.111422121482448
"1454","MSSM_RNA_PFC_392","SCZ","Exc",0.657309758483332
"1455","MSSM_RNA_PFC_392","SCZ","Inh",0.0898399352986655
"1456","MSSM_RNA_PFC_392","SCZ","Micro",0.0252172720647683
"1457","MSSM_RNA_PFC_392","SCZ","Oligo",0.0902462913953949
"1458","MSSM_RNA_PFC_392","SCZ","OPC",0.0259646212753913
"1459","MSSM_RNA_PFC_394","SCZ","Astro",0.159201327672705
"1460","MSSM_RNA_PFC_394","SCZ","Exc",0.572841182660504
"1461","MSSM_RNA_PFC_394","SCZ","Inh",0.0997807290886791
"1462","MSSM_RNA_PFC_394","SCZ","Micro",0.0188381736498934
"1463","MSSM_RNA_PFC_394","SCZ","Oligo",0.0913248606547496
"1464","MSSM_RNA_PFC_394","SCZ","OPC",0.0580137262734694
"1465","MSSM_RNA_PFC_396","SCZ","Astro",0.151189862594307
"1466","MSSM_RNA_PFC_396","SCZ","Exc",0.571662626498739
"1467","MSSM_RNA_PFC_396","SCZ","Inh",0.105822720061256
"1468","MSSM_RNA_PFC_396","SCZ","Micro",0.0272423162626277
"1469","MSSM_RNA_PFC_396","SCZ","Oligo",0.09363917603044
"1470","MSSM_RNA_PFC_396","SCZ","OPC",0.0504432985526302
"1471","MSSM_RNA_PFC_397","SCZ","Astro",0.182268724993296
"1472","MSSM_RNA_PFC_397","SCZ","Exc",0.526542598405425
"1473","MSSM_RNA_PFC_397","SCZ","Inh",0.0823933201402956
"1474","MSSM_RNA_PFC_397","SCZ","Micro",0.0188564248100775
"1475","MSSM_RNA_PFC_397","SCZ","Oligo",0.130623255835585
"1476","MSSM_RNA_PFC_397","SCZ","OPC",0.0593156758153202
"1477","MSSM_RNA_PFC_398","SCZ","Astro",0.174524671835199
"1478","MSSM_RNA_PFC_398","SCZ","Exc",0.546859886020981
"1479","MSSM_RNA_PFC_398","SCZ","Inh",0.101601211806759
"1480","MSSM_RNA_PFC_398","SCZ","Micro",0.00962909844512678
"1481","MSSM_RNA_PFC_398","SCZ","Oligo",0.0959681133792308
"1482","MSSM_RNA_PFC_398","SCZ","OPC",0.071417018512704
"1483","MSSM_RNA_PFC_399","SCZ","Astro",0.150805846283759
"1484","MSSM_RNA_PFC_399","SCZ","Exc",0.561595133203542
"1485","MSSM_RNA_PFC_399","SCZ","Inh",0.0872052244669638
"1486","MSSM_RNA_PFC_399","SCZ","Micro",0.0331026926578245
"1487","MSSM_RNA_PFC_399","SCZ","Oligo",0.125331254433501
"1488","MSSM_RNA_PFC_399","SCZ","OPC",0.0419598489544095
"1489","MSSM_RNA_PFC_4","Control","Astro",0.1270243068512
"1490","MSSM_RNA_PFC_4","Control","Exc",0.553318776507889
"1491","MSSM_RNA_PFC_4","Control","Inh",0.143369729045986
"1492","MSSM_RNA_PFC_4","Control","Micro",0.0158130330853949
"1493","MSSM_RNA_PFC_4","Control","Oligo",0.124034458549408
"1494","MSSM_RNA_PFC_4","Control","OPC",0.0364396959601216
"1495","MSSM_RNA_PFC_40","SCZ","Astro",0.161387812018529
"1496","MSSM_RNA_PFC_40","SCZ","Exc",0.573645245602832
"1497","MSSM_RNA_PFC_40","SCZ","Inh",0.121099414571134
"1498","MSSM_RNA_PFC_40","SCZ","Micro",0.0190220811569375
"1499","MSSM_RNA_PFC_40","SCZ","Oligo",0.0875692350144839
"1500","MSSM_RNA_PFC_40","SCZ","OPC",0.037276211636084
"1501","MSSM_RNA_PFC_41","SCZ","Astro",0.208627845901594
"1502","MSSM_RNA_PFC_41","SCZ","Exc",0.543879519343247
"1503","MSSM_RNA_PFC_41","SCZ","Inh",0.0592367833042631
"1504","MSSM_RNA_PFC_41","SCZ","Micro",0.0177113296175914
"1505","MSSM_RNA_PFC_41","SCZ","Oligo",0.102516443233653
"1506","MSSM_RNA_PFC_41","SCZ","OPC",0.0680280785996515
"1507","MSSM_RNA_PFC_42","SCZ","Astro",0.201237652803938
"1508","MSSM_RNA_PFC_42","SCZ","Exc",0.619846797138448
"1509","MSSM_RNA_PFC_42","SCZ","Inh",0.0545683829599798
"1510","MSSM_RNA_PFC_42","SCZ","Micro",0.0160320161345639
"1511","MSSM_RNA_PFC_42","SCZ","Oligo",0.0437085547533311
"1512","MSSM_RNA_PFC_42","SCZ","OPC",0.064606596209739
"1513","MSSM_RNA_PFC_43","SCZ","Astro",0.12377964840084
"1514","MSSM_RNA_PFC_43","SCZ","Exc",0.612478015057397
"1515","MSSM_RNA_PFC_43","SCZ","Inh",0.122974070025017
"1516","MSSM_RNA_PFC_43","SCZ","Micro",0.0124454935633364
"1517","MSSM_RNA_PFC_43","SCZ","Oligo",0.0906912629803856
"1518","MSSM_RNA_PFC_43","SCZ","OPC",0.0376315099730239
"1519","MSSM_RNA_PFC_44","SCZ","Astro",0.183302709530325
"1520","MSSM_RNA_PFC_44","SCZ","Exc",0.556555800165896
"1521","MSSM_RNA_PFC_44","SCZ","Inh",0.106334708118636
"1522","MSSM_RNA_PFC_44","SCZ","Micro",0.0101588997721965
"1523","MSSM_RNA_PFC_44","SCZ","Oligo",0.0736357631336101
"1524","MSSM_RNA_PFC_44","SCZ","OPC",0.0700121192793365
"1525","MSSM_RNA_PFC_45","SCZ","Astro",0.136468492153459
"1526","MSSM_RNA_PFC_45","SCZ","Exc",0.554160691662795
"1527","MSSM_RNA_PFC_45","SCZ","Inh",0.132476771153511
"1528","MSSM_RNA_PFC_45","SCZ","Micro",0.0355224397990006
"1529","MSSM_RNA_PFC_45","SCZ","Oligo",0.0998384880089845
"1530","MSSM_RNA_PFC_45","SCZ","OPC",0.0415331172222494
"1531","MSSM_RNA_PFC_46","Control","Astro",0.132940506012895
"1532","MSSM_RNA_PFC_46","Control","Exc",0.621045840795115
"1533","MSSM_RNA_PFC_46","Control","Inh",0.0895439232209492
"1534","MSSM_RNA_PFC_46","Control","Micro",0.021048764228171
"1535","MSSM_RNA_PFC_46","Control","Oligo",0.0961226977751218
"1536","MSSM_RNA_PFC_46","Control","OPC",0.0392982679677474
"1537","MSSM_RNA_PFC_47","SCZ","Astro",0.222659314512492
"1538","MSSM_RNA_PFC_47","SCZ","Exc",0.30326001061513
"1539","MSSM_RNA_PFC_47","SCZ","Inh",0.052749383056803
"1540","MSSM_RNA_PFC_47","SCZ","Micro",0.0561231321217924
"1541","MSSM_RNA_PFC_47","SCZ","Oligo",0.269539396617507
"1542","MSSM_RNA_PFC_47","SCZ","OPC",0.0956687630762751
"1543","MSSM_RNA_PFC_48","SCZ","Astro",0.159377377100525
"1544","MSSM_RNA_PFC_48","SCZ","Exc",0.589497155510154
"1545","MSSM_RNA_PFC_48","SCZ","Inh",0.0977165519128015
"1546","MSSM_RNA_PFC_48","SCZ","Micro",0.0205920340446093
"1547","MSSM_RNA_PFC_48","SCZ","Oligo",0.0723409012422484
"1548","MSSM_RNA_PFC_48","SCZ","OPC",0.0604759801896623
"1549","MSSM_RNA_PFC_5","Control","Astro",0.150040360094505
"1550","MSSM_RNA_PFC_5","Control","Exc",0.493163393481254
"1551","MSSM_RNA_PFC_5","Control","Inh",0.137459970217638
"1552","MSSM_RNA_PFC_5","Control","Micro",0.0299325338175911
"1553","MSSM_RNA_PFC_5","Control","Oligo",0.139457283022076
