baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	qvalue
ENSG00000148337	451.303762222488	0.0392622336779899	0.0217738687103325	1.80318133632166	0.0713597405997793	0.344982857578654	0.253841533073075
ENSG00000148339	1198.44071846333	0.0366209463926314	0.0266257489490506	1.37539591703907	0.169008734115548	0.506028167189114	0.372340140721796
ENSG00000148341	1991.13105614087	-0.0194127634229721	0.017466624071655	-1.11142046358434	0.266387408046332	0.611761095721073	0.450139393888279
ENSG00000148343	526.852778098569	0.0167499671431747	0.0162081031283204	1.03343167368595	0.301401930285993	0.643147539189613	0.473233825257087
ENSG00000148356	567.990179142861	0.0277991845743509	0.0151310295421876	1.83723020940793	0.0661759177673972	0.330199038210091	0.242963463943696
ENSG00000148357	15.3562159807157	-0.0228162690676573	0.0608770084587403	-0.374792875755731	0.707814513046478	0.894796240274042	0.658399234713862
ENSG00000148358	1378.25173794953	0.0320494320718157	0.0150668926237274	2.12714279395236	0.033408220541201	0.238098649352682	0.175195157807323
ENSG00000148362	226.161693103665	-0.0210144221777717	0.025571808838701	-0.821780825530337	0.411201648535022	0.727742199024862	0.535479347521854
ENSG00000148384	257.228281980753	-0.0342106959442057	0.0216773646048138	-1.57817597147435	0.11452518879332	0.42528574930967	0.312929133223047
ENSG00000148396	1002.43659872357	0.0128316312704452	0.0194201844295808	0.660736838878833	0.508781094492621	0.796381464004651	0.585984744728456
ENSG00000148399	350.855474955385	-0.0184609723963794	0.0184589192635088	-1.00011122714398	0.317256683431222	0.656820230571481	0.48329431627965
ENSG00000148400	559.360805665223	-0.00750685294427849	0.036282284120406	-0.20690133287547	0.836086915557036	0.944799390037524	0.695192008370885
ENSG00000148408	1978.96790718439	0.00317239418372637	0.0166772276332476	0.190223114626192	0.849134298951996	0.949988140393845	0.699009938207825
ENSG00000148411	2302.39604170392	-0.0265989929634797	0.0250981808611956	-1.05979764472112	0.289236668562932	0.632701982143252	0.465547889112141
ENSG00000148429	323.083146615701	-0.0287774651967186	0.0173400416462658	-1.6595960830876	0.0969957368495722	0.395905630793031	0.291310974052829
ENSG00000148444	352.699197861092	-0.038139599852762	0.0237707493362711	-1.60447612791768	0.108609142340481	0.415412484079836	0.305664294616374
ENSG00000148450	468.338762314338	0.00254073813866987	0.0184430906904934	0.137760974085515	0.890429328377598	0.964403975271486	0.709617240992527
ENSG00000148459	120.477271674619	-0.00196370499106295	0.0230699535064242	-0.0851195903154345	0.932166316008118	0.979623068860577	0.720815588863353
ENSG00000148468	1150.76465324731	0.0280750623873955	0.0227656936009041	1.23321796733136	0.217494453687974	0.562696920553561	0.414037526303024
ENSG00000148481	2294.34866738068	-0.0163608718440185	0.016679877883633	-0.980874797654988	0.326654487028995	0.666126493658893	0.490141949538504
ENSG00000148482	950.565377580413	-0.0289443052702833	0.0426020985983523	-0.679410315983887	0.496877915309911	0.788842072969484	0.580437192040659
ENSG00000148484	476.078881407361	-0.0383390105443711	0.0205840136066681	-1.8625624368977	0.0625238533435477	0.321874356913635	0.236838087519288
ENSG00000148488	63.105543695825	-0.052130198642654	0.0490949036455945	-1.06182505253439	0.288315114331249	0.631292879367812	0.464511058438044
ENSG00000148498	763.685733049031	0.00715273878751923	0.030189513414789	0.236927925576148	0.812712705216028	0.937695548827009	0.689964937216564
ENSG00000148513	20.0391951853586	-0.161141178665467	0.0910173699050184	-1.77044424414402	0.0766531647957898	0.356480087197959	0.262301299489128
ENSG00000148516	2367.32949954813	0.0368502228436901	0.0156588565200677	2.35331505825246	0.0186068612254277	0.179469886533319	0.132055579392613
ENSG00000148541	1172.87036023798	-0.0148961179744593	0.0178691643895098	-0.833621407792528	0.404494358201699	0.724383914956896	0.533008291474922
ENSG00000148572	535.677469791303	-0.0360462987211195	0.0145220016017535	-2.48218528751347	0.0130579356707101	0.152413456890916	0.112147211689603
ENSG00000148600	320.330920626594	0.0821681426078606	0.0427741334262023	1.92097737642364	0.0547345597225537	0.301690800476927	0.221986842606074
ENSG00000148604	117.107793892546	0.000315532952859493	0.0833023148497253	0.00378780533804739	0.996977775828325	0.998755433661955	0.734893357383744
ENSG00000148606	1395.42784773414	0.0236352876466445	0.0154756968902808	1.5272519108001	0.12669838246936	0.444374215416408	0.326974600683537
ENSG00000148634	3211.23566763115	0.0352460416486754	0.0155062326471074	2.27302417362159	0.0230247232322067	0.197213822229548	0.145111729114064
ENSG00000148655	104.079721020968	0.0396438282235667	0.0438006507829374	0.905096785434294	0.365414114983325	0.696896968557073	0.51278314561521
ENSG00000148660	4151.85537929273	-0.0635145026487072	0.0184347319565991	-3.44537163861342	0.000570274745224349	0.0314348305281666	0.0231300350086028
ENSG00000148672	9405.44329821259	-0.0394614660600547	0.0228926243008341	-1.72376331963902	0.0847505788872316	0.372551286510419	0.274126634522963
ENSG00000148680	71.8940063903407	0.039770668542418	0.0357055003272436	1.11385271674999	0.265342376919383	0.610237562938394	0.449018364571179
ENSG00000148688	806.057390529493	0.0135344053867847	0.0120946472052183	1.11904094076801	0.263122673463339	0.608708244262595	0.447893077941151
ENSG00000148690	765.394841208213	-0.0113230682528747	0.0253180455630491	-0.447233109865337	0.65470675757067	0.872886356873979	0.642277742675793
ENSG00000148700	9325.20112010064	-0.0551900943496705	0.0243342620505663	-2.26799950764836	0.0233292366852716	0.198767115447733	0.146254656431043
ENSG00000148702	26.4171225673882	-0.0140234747171214	0.0487294353922418	-0.287782417428832	0.773513297131887	0.921893507782395	0.678337651291106
ENSG00000148704	30.1748334512897	0.0846560625544764	0.0401083262936394	2.11068549544291	0.0347993535231857	0.242312062943444	0.178295425956461
ENSG00000148719	522.38592422324	-0.0300304212073849	0.0144874622934414	-2.07285586661923	0.0381856953596156	0.253900856768495	0.186822566150226
ENSG00000148730	2125.65142367837	-0.0435742661632996	0.0212255324348381	-2.05291746141453	0.0400805832149629	0.260129617194083	0.191405744881696
ENSG00000148737	165.294935965127	0.00319546925260226	0.0303607587995813	0.105249979873571	0.91617745271546	0.974004610649478	0.716681476067655
ENSG00000148795	20.5330482997542	-0.0493165907499518	0.0481336254336833	-1.02457669260543	0.305562966652442	0.646323472790989	0.475570706167547
ENSG00000148798	2749.61954837266	0.0107041635335876	0.0400889367256981	0.267010412544215	0.789461144012387	0.928032021133765	0.682854425402255
ENSG00000148803	30.7468784549629	-0.042632433520468	0.0514963221210156	-0.82787336579654	0.407742220042941	0.726256984855853	0.534386513390183
ENSG00000148814	390.767291072256	-0.03411352421525	0.0150019991541339	-2.2739318849948	0.0229700822564648	0.197037485066966	0.144981978621527
ENSG00000148824	25.0741921233898	0.0238185067937251	0.0399752760724523	0.595830951875249	0.551288164205852	0.818106141558098	0.601969960615387
ENSG00000148826	325.89331941355	-0.0547191166660601	0.0585040759795456	-0.935304348455843	0.349631474959693	0.684640081147523	0.503764416068526
ENSG00000148832	79.175053324086	-0.0428832459511143	0.0315096198273387	-1.36095726276924	0.173527195638724	0.511961870981804	0.376706214091672
ENSG00000148834	1023.95711654026	0.0250635248277048	0.0282463555824411	0.887318888079322	0.374907239260416	0.70302792860178	0.517294361934425
ENSG00000148835	215.30250300886	-0.0235049835649006	0.0209796621997972	-1.1203699726456	0.262556135237326	0.608148907099241	0.447481512554839
ENSG00000148840	220.612634984868	0.0606901041160088	0.0214535045258596	2.82891329213156	0.00467063512775205	0.0944486021748148	0.0694961429125441
ENSG00000148841	54.939435456277	0.142291704062358	0.051174941283537	2.78049569757168	0.0054275978911942	0.101373679211271	0.0745916777571486
ENSG00000148842	355.616960382565	0.0294005432495847	0.0188872209609505	1.55663680275518	0.119556740836835	0.433894121598486	0.319263252067079
ENSG00000148843	606.806553888446	0.0153594000547365	0.0152655814299343	1.00614576164247	0.314345458338456	0.654161418974486	0.481337938456501
ENSG00000148848	86.6395794176951	0.135934740835042	0.0509854702758721	2.66614665118369	0.00767262153455195	0.118966558208608	0.08753667858182
ENSG00000148908	126.438667708345	-0.153397664191619	0.0668877061206173	-2.29336111355052	0.021827223464855	0.192858792316104	0.141907258383064
ENSG00000148925	3704.12414713955	-0.00325829550717727	0.0146448694673975	-0.222487166200484	0.823934662815545	0.941128836164665	0.692491181353412
ENSG00000148926	142.559972832237	0.441801718188155	0.118750723294444	3.72041286091961	0.000198897361141245	0.019102527384627	0.0140558138770086
ENSG00000148935	414.883695368748	-0.0580182104575133	0.0264228996649615	-2.19575486389366	0.0281094939014542	0.218690179350086	0.160914228561618
ENSG00000148942	22.1077806906076	-0.121029086245931	0.0487884949217209	-2.48068907311277	0.0131128699392336	0.152632220617163	0.112308180034642
ENSG00000148943	3673.63183929637	0.000985986391370358	0.0190599457000442	0.051730807993229	0.95874318886824	0.987237636724439	0.726418457347365
ENSG00000148948	1274.96320179948	0.0499532022068559	0.0227714445564189	2.19367735248816	0.0282586130964711	0.218868126192961	0.161045163471595
ENSG00000148950	343.08167358066	-0.0163144976507742	0.0196503763274734	-0.830238433040322	0.406403989586012	0.725213839094755	0.533618957225003
ENSG00000148985	123.659043266737	0.0214484431654505	0.025431398719109	0.843384329833742	0.399013532951303	0.720840601342225	0.530401088999937
ENSG00000149016	61.6715668304563	0.0475924289277438	0.0315772349072464	1.50717531372015	0.131765726152078	0.451482761702556	0.332205133875423
ENSG00000149050	260.918781986393	-0.0071917614387019	0.022028740246419	-0.32647175273089	0.744067457606337	0.911740307027441	0.670866833571856
ENSG00000149054	101.356279878841	0.0934215445689013	0.0271433158021984	3.44178821960045	0.000577882482165479	0.0314348305281666	0.0231300350086028
ENSG00000149084	2091.59136768309	-0.0173018673641542	0.0303509861995668	-0.570059478475895	0.568637357581926	0.82660799551575	0.608225702299832
ENSG00000149089	392.604283536464	-0.0128580325087719	0.0278565900075317	-0.461579558204913	0.644382856563494	0.868270863195472	0.638881620330861
ENSG00000149090	626.683803462075	-0.0682412166116873	0.0356340101684298	-1.9150585715482	0.055485034401505	0.30473416280314	0.224226176363134
ENSG00000149091	4102.69091301613	-0.056071249795765	0.0240306288106719	-2.33332428533306	0.019631131773619	0.183990968128942	0.13538223246586
ENSG00000149100	1644.95508086912	-0.0187413436229076	0.011316975216456	-1.65603823145745	0.0977140767622585	0.397199888098129	0.292263300382383
ENSG00000149115	398.349855730042	0.0434239264462419	0.0241773182413007	1.79606050649833	0.0724848945978913	0.347124474312355	0.255417354198662
ENSG00000149131	171.590923522625	0.0370237733426271	0.0435359581172994	0.850418250653253	0.395092592861392	0.717975800506874	0.528293142416449
ENSG00000149136	649.233012877588	0.0210487137566515	0.0167662061953165	1.25542496086749	0.209324532809876	0.553535368243438	0.407296372553955
ENSG00000149150	71.7556267421442	-0.022067162997632	0.0287966802072949	-0.766309270331858	0.443492303623834	0.752565261544379	0.553744383326093
ENSG00000149177	1049.67614266114	0.00275543090173294	0.0157994542857027	0.174400384463051	0.861550812192656	0.954987999609777	0.702688880220856
ENSG00000149179	597.496865562587	-0.022481137537607	0.0284511904771828	-0.790165091883812	0.429431359706694	0.742124790554723	0.546062189548059
ENSG00000149182	2256.46044293401	-0.00408022890627372	0.0164201666217828	-0.248488885664591	0.803756168421702	0.93400878915257	0.68725218582248
ENSG00000149187	3338.42767081279	0.00328879835974042	0.0137460316041551	0.239254386607571	0.810908332550576	0.936957501759812	0.689421875453054
ENSG00000149196	629.779593373192	-0.0210150050867804	0.0225416368193678	-0.932275027549208	0.351194409983114	0.686029876565009	0.504787040212545
ENSG00000149201	61.5194195014121	-0.0519361251197049	0.0410001842468397	-1.26672906655799	0.205252183054903	0.54955981212588	0.404371122103014
ENSG00000149212	9410.59560753807	-0.00983965255155464	0.0210749195102187	-0.466889211452677	0.640579144399373	0.865992017544005	0.637204824915966
ENSG00000149218	3289.93410624831	-0.0201778722387514	0.0191509691816536	-1.05362146674444	0.292056256971581	0.635003186897314	0.467241136558655
ENSG00000149231	1690.29039333482	-0.0402540810625153	0.0195553446839577	-2.05846952396282	0.0395450838571189	0.258754549330119	0.190393957405883
ENSG00000149243	114.730524212379	-0.00775255335537656	0.0251973416600267	-0.3076734625413	0.758330814631561	0.916895304749659	0.674659927912776
ENSG00000149256	1407.89160389747	0.00377422855673767	0.0225942593286196	0.167043694676769	0.867335668519762	0.956761680933341	0.703993971115854
ENSG00000149257	148.533994709617	0.492689802630093	0.122778066638949	4.01284867987812	5.99903718688813e-05	0.009590022003537	0.00705642565740341
ENSG00000149260	284.175147248513	0.0866565103268956	0.0263969800790349	3.28281909776946	0.00102774595312271	0.0423065007396334	0.0311295091068613
ENSG00000149262	491.215890995314	0.000974470560055711	0.014808310484313	0.0658056542701481	0.947532554539784	0.983586674511786	0.723732046052159
ENSG00000149269	4942.05081994731	0.0291360519473333	0.0246145685007281	1.18369135524238	0.236535262240456	0.581904737450249	0.428170813163316
ENSG00000149273	2565.01239167964	0.0524460523684802	0.032340036078972	1.62170667467441	0.104866168973009	0.410442952260221	0.302007667778157
ENSG00000149289	981.370132952977	0.0203020672116943	0.0198091325560617	1.02488421207933	0.305417824908035	0.646323472790989	0.475570706167547
ENSG00000149292	207.867564989307	-0.0713063160457901	0.0387964328742287	-1.83796062583776	0.0660682074837198	0.330199038210091	0.242963463943696
ENSG00000149294	6421.96304821706	0.0343745588143697	0.0223547764598988	1.53768295898787	0.124126152274943	0.44002577525	0.323774978748508
ENSG00000149305	159.274074885495	0.0459918711059503	0.0364436974192151	1.261997941013	0.206949527271131	0.550864648088397	0.405331232305182
ENSG00000149308	1133.1787225433	-0.0243536746027854	0.0148659232185039	-1.63822147099965	0.101375502231128	0.404334984723845	0.297513369556279
ENSG00000149311	4479.21737005179	0.002966904200908	0.0175312346761917	0.169235325161508	0.865611545053437	0.95604949537561	0.703469938486883
ENSG00000149313	2763.6883446734	-0.017844297319573	0.015074137763022	-1.18376902215571	0.236504507953171	0.581897941925734	0.428165812954398
ENSG00000149328	353.896644130189	0.0419726583829197	0.0238978778253347	1.75633412680784	0.0790313734048375	0.36062277949692	0.265349530266735
ENSG00000149346	104.932025119901	0.0264054147907656	0.0285840107617742	0.92378270533252	0.355599461386193	0.690279354122345	0.507913844557215
ENSG00000149357	533.41682151518	-0.0362945213327478	0.0181120975140302	-2.00388283602344	0.0450826125788798	0.274983345672186	0.202335253771491
ENSG00000149380	21.9131956053603	0.102531187049588	0.0401176375234679	2.55576333450865	0.0105955155582577	0.138297145412576	0.101760300953952
ENSG00000149403	287.334747793575	0.00595359340960987	0.0262261572026823	0.227009750746136	0.820416160093953	0.940244580768785	0.691840538168142
ENSG00000149418	25.0145223682485	0.0641319574147144	0.0731974227325716	0.876150484819964	0.380948230529794	0.707509319776052	0.520591810433639
ENSG00000149428	2356.52462532201	0.0560847700135112	0.0205143874863029	2.73392369384453	0.0062584546232254	0.108388336529546	0.0797531265901453
ENSG00000149451	74.2288439157812	-0.0537149191191747	0.041540283825268	-1.29308021450015	0.195983317402922	0.538688510137768	0.396371918946859
ENSG00000149452	56.3059342400688	-0.0166099550911682	0.0529586161703225	-0.313640277868066	0.753794264680313	0.915940445803152	0.673957333991005
ENSG00000149474	565.30993917551	-0.00107069946921343	0.0165242255285443	-0.0647957429147816	0.948336630991165	0.984077366597331	0.724093101764132
ENSG00000149476	191.074547817304	-0.0404913632165838	0.023472311972325	-1.7250692332449	0.0845149963811686	0.372145254135084	0.273827872197914
ENSG00000149480	751.831151000073	-0.00457176821239163	0.0227646026431051	-0.200827938183948	0.840833116447528	0.946776437376413	0.69664673783479
ENSG00000149483	234.606321692507	-0.00805943902786108	0.0204724568586	-0.393672292657708	0.693823000136553	0.888674832214336	0.65389504683233
ENSG00000149485	2509.67093413187	-0.00360258591092896	0.0282168304944548	-0.127675073628023	0.898406116988599	0.967265195344105	0.711722552818137
ENSG00000149488	27.6130124224433	-0.000294774083459373	0.0443243457250396	-0.00665038769636819	0.994693797447227	0.998536539566011	0.734732293111493
ENSG00000149489	209.939517344986	0.0595444045891966	0.0484805532884067	1.2282121500341	0.219367338837265	0.564731670557161	0.415534713913908
ENSG00000149499	158.902047714907	0.0405070518078412	0.0331229763750074	1.22292910362987	0.221356474993868	0.567043679033238	0.417235910837619
ENSG00000149503	254.150903422791	0.035252433269908	0.0210944600308803	1.67117021333098	0.0946880619344374	0.391332171111478	0.287945780706233
ENSG00000149527	702.559830465648	0.0575905861432064	0.0295244154266231	1.95060885409691	0.0511035931481364	0.293059722583023	0.215636016770729
ENSG00000149531	780.186291397409	-0.029505074241686	0.0316106267264378	-0.933390992118774	0.350618129597269	0.685612765022054	0.504480125734911
ENSG00000149532	679.564570474187	0.0071011228734687	0.0166489220630903	0.426521479682547	0.669727899741462	0.878711409986463	0.646563869884209
ENSG00000149541	482.407573417079	0.0175722902353672	0.0173297043295764	1.01399827147522	0.310583577088698	0.649911247853796	0.478210623781589
ENSG00000149547	669.544918299166	0.00344312865147056	0.0204112631805902	0.168687680963555	0.866042309082038	0.956197552644859	0.703578880375974
ENSG00000149548	75.9870881924511	-0.0195199429010828	0.044768922599544	-0.436015471618288	0.662825504333716	0.875846464790827	0.644455817079107
ENSG00000149554	88.9969453949483	-0.019749702776002	0.0276335542356388	-0.714700056590293	0.474794402780423	0.775212660896706	0.570408546328459
ENSG00000149557	5121.27493057074	-0.0567661245672234	0.0190665842691432	-2.97725716184477	0.00290839944467966	0.0761486701578312	0.0560308860272362
ENSG00000149564	81.1125487816627	-0.165063388204215	0.0465370940544671	-3.54692082859804	0.000389761701453527	0.0264783210778298	0.0194829901484743
ENSG00000149571	561.9625124226	0.0588334468746267	0.021612655570924	2.72217574936865	0.00648536420452204	0.11032549188511	0.0811785031688781
ENSG00000149573	71.1331019909715	0.0342733731062851	0.110241285669857	0.310894170890975	0.755881076003149	0.916385129057763	0.674284535985546
ENSG00000149575	2656.36458699714	0.0574634601844584	0.0297395196337146	1.93222556692927	0.0533316708380035	0.298427664436182	0.219585797345384
ENSG00000149577	452.165440607634	0.00446563230514861	0.019868627335281	0.224757967915525	0.822167566208841	0.940957546497094	0.69236514485374
ENSG00000149582	723.776545426612	-0.00717849173320152	0.019335212979677	-0.371265200996065	0.710440014256171	0.895828400846614	0.659158707877132
ENSG00000149591	255.387693229635	-0.0689303837815793	0.0591083356397274	-1.16617027083487	0.243545609832777	0.588974655328499	0.433372923220354
ENSG00000149596	14.5089820154796	0.0100470164442104	0.086523640333048	0.116118744028074	0.907558433716088	0.97028953337985	0.713947888328757
ENSG00000149599	46.7819157601129	-0.0116106842528417	0.0423160011858197	-0.274380469030058	0.783792250734554	0.926028605187264	0.681380293676371
ENSG00000149600	366.154891905364	-0.00793649183881266	0.0197777910063019	-0.401283026819519	0.688211758555678	0.886458023226683	0.652263898560484
ENSG00000149633	334.475597493092	0.0123223587857294	0.0391357022795217	0.314862339705023	0.752866176834018	0.915353611273509	0.673525535791784
ENSG00000149634	26.8229411350076	0.00453627864866704	0.0349535418232826	0.129780228613211	0.896740305886417	0.966578734769617	0.711217448866465
ENSG00000149636	222.069630627295	-0.0225714525679491	0.0241536104305414	-0.93449600973146	0.350048093343276	0.684993953532039	0.504024798596597
ENSG00000149639	1354.27376582048	0.00129958137482159	0.0183844625239543	0.0706891144154079	0.943645184602318	0.982380078879023	0.72284422198064
ENSG00000149654	350.593269094483	-0.0334185627549284	0.0333136399037764	-1.0031495462956	0.315788712123771	0.655680113506556	0.482455407744674
ENSG00000149656	134.032498688622	-0.00183219390080462	0.0565942168478825	-0.03237422483872	0.974173617309449	0.991819449772149	0.729789797176967
ENSG00000149657	986.612778049914	0.0157164916221024	0.0230538671929812	0.681729077839368	0.495410277272672	0.788018584820643	0.579831261949998
ENSG00000149658	563.700924688561	0.0211834798929831	0.0278849334623545	0.759674751298277	0.447449024626385	0.755021820052905	0.555551941482068
ENSG00000149679	108.192228407791	-0.0275608496576923	0.0295009418993951	-0.934236261055021	0.350182034844146	0.685072853410513	0.504082853846797
ENSG00000149716	258.771416372718	0.0015117451460171	0.0188414684631725	0.080234995959681	0.936050357122388	0.980393634729026	0.721382578257417
ENSG00000149742	88.7689555200944	-0.106208328911349	0.0334115728959158	-3.17878865632009	0.00147891880636587	0.0532820869094171	0.03920544551503
ENSG00000149743	136.18986965954	-0.0515337320661016	0.0233681570983737	-2.20529722772568	0.0274332442594113	0.215444760734659	0.158526219944071
ENSG00000149761	163.101511649514	-0.0473352647102606	0.0240465325324794	-1.96848608614674	0.0490121354842449	0.286388448035041	0.210727232111987
ENSG00000149781	45.5563256995624	0.188798196736522	0.0643485420456487	2.93399338562463	0.00334631339434225	0.0814556941938954	0.0599358427164626
ENSG00000149782	140.156800334061	0.0423613725740946	0.0292296963076385	1.44925804661968	0.147265532496326	0.476122271799539	0.350335110133046
ENSG00000149792	478.967670874436	0.00710007581528582	0.0173457217487644	0.409327205758479	0.68229955276447	0.883689182704652	0.650226560450758
ENSG00000149798	98.8370335848671	-0.0345230698866958	0.04079473077242	-0.846262966638713	0.397406062330417	0.719527499605672	0.529434896765844
ENSG00000149806	660.545088148452	0.0104640168556163	0.0363671677174366	0.287732521182816	0.773551493950756	0.921893507782395	0.678337651291106
ENSG00000149809	258.970568329691	-0.014862103534071	0.0298872965747383	-0.497271591524037	0.618997542129934	0.854411035170471	0.628683432459473
ENSG00000149823	1217.04188532346	-0.0174260248132154	0.0200190878344753	-0.870470470847612	0.384043349749903	0.709580762119011	0.522115996602482
ENSG00000149923	232.318685976795	0.0363691609939431	0.0190674524606642	1.90739486929216	0.0564694732874977	0.307380835480624	0.226173622258592
ENSG00000149925	6903.79488498802	0.0230779230112918	0.0266516196954994	0.865910712930854	0.386539127778733	0.711266383782961	0.523356292396775
ENSG00000149926	74.597346308494	-0.0621350910976161	0.0416176610135353	-1.49299815473551	0.135437669923784	0.456833602486517	0.336142331327389
ENSG00000149927	672.537176798428	-0.0317311840622943	0.0275353025361122	-1.1523818930509	0.249164178255374	0.594812234447947	0.43766826717894
ENSG00000149929	110.612250488661	-0.0292081631110173	0.0240251636526952	-1.21573211875877	0.224086984703518	0.569755410716332	0.419231227742785
ENSG00000149930	1693.16166299016	0.0112550210946657	0.0156970012110762	0.717017278862402	0.47336343513001	0.774337353594795	0.569764487232345
ENSG00000149932	653.992655742655	-0.0303546377200812	0.0209602030127574	-1.44820342157974	0.147560167966724	0.476909323957129	0.350914230289025
ENSG00000149970	5762.60482820666	0.00779678014771295	0.0155548982007979	0.501242762701785	0.616200282182681	0.853459355454299	0.62798317784438
ENSG00000149972	947.838802268984	0.0108334426742179	0.0242497273371325	0.446744927215293	0.655059239256837	0.872964386542158	0.64233515761732
ENSG00000150048	19.9613681499224	-0.0222803492767825	0.0745741541776521	-0.29876771010645	0.765117289852188	0.920164353184874	0.677065323567243
ENSG00000150051	501.993182406635	-0.0298174740456096	0.0228773986480949	-1.30335946425852	0.192452068639417	0.534987985613332	0.393649039250602
ENSG00000150054	622.3793133445	0.00660371596854413	0.0217239556383947	0.303983127127769	0.76114074586771	0.918511784712113	0.675849348612492
ENSG00000150076	650.964174443559	-0.0677841597806805	0.029567945177355	-2.2924880093661	0.0218774986767175	0.193116536089853	0.142096908602578
ENSG00000150086	2861.99588264396	0.0687090219638483	0.0283376782075961	2.42465248777617	0.0153230466764597	0.163571972663353	0.12035774936784
ENSG00000150093	2397.39816202792	0.020716556724553	0.0274780594728915	0.75393084962899	0.45089074526979	0.756974452729453	0.556988706414745
ENSG00000150175	465.012446722551	0.0713176856070501	0.059058985159671	1.20756706899444	0.227213832488703	0.573251575717038	0.421803737837589
ENSG00000150275	491.634024965891	0.0676626080383801	0.0301865155112155	2.24148454674209	0.0249947054127461	0.204946309009195	0.150801363411807
ENSG00000150316	1239.25911834193	-0.0262116985503227	0.0169975201859413	-1.54208956739481	0.123051829775429	0.439217279768478	0.323180080399203
ENSG00000150337	183.431979174758	0.284813614105077	0.0957109038941694	2.97576976621185	0.00292254181308538	0.0762089696057918	0.0560752549110155
ENSG00000150347	1885.97252600209	0.0494708353472531	0.0233167569008103	2.12168594276221	0.03386411986281	0.239777727253117	0.176430638640739
ENSG00000150361	73.058556136612	-0.0662744736022109	0.0411796303966019	-1.6093994279191	0.107529030305382	0.413564011468691	0.304304171609828
ENSG00000150394	1839.71401686194	0.0626406659057427	0.0216740835819813	2.89011831429029	0.00385096859973631	0.0856460831421514	0.0630191691236457
ENSG00000150401	531.786085835201	-0.0251047027849869	0.0217445520253326	-1.15452839661813	0.24828360345651	0.593610506817809	0.436784025028151
ENSG00000150403	787.402281048163	0.0141841079288938	0.0178325651030246	0.795404802783418	0.426378067070991	0.739676813675354	0.544260945833087
ENSG00000150433	199.589360720135	-0.0104865356445237	0.0255472617139725	-0.410475915655116	0.681456867345814	0.883382941143767	0.650001225117138
ENSG00000150455	61.70711052516	-0.0357954483973209	0.0259378507634104	-1.38004681744165	0.16757223036582	0.505073441328789	0.371637644726052
ENSG00000150456	130.646152153505	-0.0331651890290411	0.0208554736793446	-1.59023906811995	0.111780927314502	0.420731833607437	0.309578320514689
ENSG00000150457	82.4447608069855	0.0772290700854879	0.0429312742075006	1.79890002128087	0.0720344972391097	0.346256417789969	0.254778630292253
ENSG00000150459	1557.97588799207	-0.00299838309526372	0.0204991205613508	-0.146268864866179	0.883709143716383	0.962098516161831	0.707920863152365
ENSG00000150471	6212.16898008061	0.0101558491443565	0.0133486554789464	0.76081438766432	0.446767939544419	0.75491722698864	0.555474980951426
ENSG00000150477	16247.6893836183	0.00881265092901272	0.0198118578844993	0.444816986896908	0.656452017422729	0.873572681569349	0.642782746646371
ENSG00000150510	255.21837290681	0.0135882464144369	0.0337406909815012	0.402725789518859	0.687149959576997	0.885974903192258	0.651908414432787
ENSG00000150527	70.3465446511212	-0.0247769836512515	0.0281668820579274	-0.87964949760132	0.379049215779232	0.706064076847551	0.519528387505298
ENSG00000150540	652.325688808578	-0.10146085648612	0.0264575903306058	-3.83484872274068	0.000125641599233256	0.0145338820288014	0.0106941629551927
ENSG00000150551	51.1276872815463	0.00505881093295663	0.0483694134366765	0.104586981183459	0.916703545555925	0.974265429773376	0.716873389157858
ENSG00000150556	48.4221347543522	0.0702663629941966	0.032223170518405	2.18061605558219	0.0292118265801349	0.222600971755075	0.163791825282164
ENSG00000150593	717.957756349286	0.0407552122019044	0.0257237122960832	1.58434411537521	0.113115431820849	0.423256371011953	0.311435898162345
ENSG00000150594	100.522607457031	-0.0753468454150234	0.0356601124130375	-2.11291665439272	0.0346079021380561	0.241743638993921	0.177877174430009
ENSG00000150625	41662.5543139333	-0.0180996787376289	0.0181763750483594	-0.995780439690179	0.319356836194306	0.65926414208612	0.485092568662175
ENSG00000150627	3516.30352116213	-0.024998791642535	0.0167860340074743	-1.48926134853557	0.136418561529143	0.458635967879555	0.337468528222324
ENSG00000150628	30.3884065347076	0.0354653111952708	0.0340556059970609	1.04139421857099	0.297692624660144	0.639467801036848	0.470526240362692
ENSG00000150630	25.960128430268	-0.0773579728673321	0.0493774565611638	-1.56666580773574	0.117192826954521	0.429209932669524	0.315816583130317
ENSG00000150636	341.97947348379	0.0345447264068941	0.024385046407206	1.41663566392418	0.156589475836149	0.490385963194015	0.360830464355188
ENSG00000150637	54.7026753187997	0.0475383985777264	0.0393863096838392	1.20697772803102	0.227440721334916	0.573373479882397	0.421893436034305
ENSG00000150656	1771.30834179727	-0.125838007352659	0.0588424298647457	-2.13855898952352	0.0324714018661347	0.23478800069329	0.172759152328486
ENSG00000150667	400.281515897801	-0.0473693467561053	0.0272934437347187	-1.73555771182692	0.0826420687079489	0.368252429051101	0.270963495996038
ENSG00000150672	7445.14471549818	0.0327688616140425	0.0169711897749163	1.93085234733958	0.0535013146164475	0.298647491273026	0.219747547936896
ENSG00000150681	53.0057422241326	-0.110558039298958	0.0770171272064771	-1.43549939226583	0.151144841391109	0.482615629702829	0.355112982101908
