n,DE_pattern,DE_pattern_index,replicate,method,sensitivity,fdr,number_of_true_discoveries_ct1,number_of_true_discoveries_ct2,number_of_true_discoveries_ct3,number_of_true_discoveries_ct4,number_of_true_discoveries_ct5,number_of_true_discoveries_ct6,number_of_discoveries_ct1,number_of_discoveries_ct2,number_of_discoveries_ct3,number_of_discoveries_ct4,number_of_discoveries_ct5,number_of_discoveries_ct6,power_ct1,power_ct2,power_ct3,power_ct4,power_ct5,power_ct6,type_I_error_ct1,type_I_error_ct2,type_I_error_ct3,type_I_error_ct4,type_I_error_ct5,type_I_error_ct6
200,3_1_1,1,203,TOAST_TPM_without_RIN,0.4775,0.023517382413088,0,955,0,0,0,0,0,977,0,1,0,0,0.0245,0.6565,0.023,0.0235,0.0285,0.031,0.0215,0.02425,0.024375,0.022375,0.023875,0.030375
200,3_1_1,1,203,csSAM,0.3645,0.0254010695187166,0,729,0,0,0,0,0,747,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,204,CARseq_with_RIN,0.671,0.0674079221681724,0,1342,0,0,0,0,0,1439,0,0,0,0,0.038,0.765,0.032,0.0285,0.0335,0.029,0.04475,0.043625,0.0445,0.0315,0.036375,0.03275
200,3_1_1,1,204,CARseq_without_RIN,0.5005,0.035645472061657,0,1001,0,0,0,0,0,1038,0,0,0,0,0.0225,0.671,0.038,0.015,0.0485,0.018,0.0245,0.025875,0.05775,0.023625,0.07275,0.021375
200,3_1_1,1,204,TOAST_TPM_with_RIN,0.59,0.0620031796502385,0,1180,0,0,0,0,0,1257,1,0,0,0,0.0425,0.718,0.0315,0.0455,0.051,0.052,0.04325,0.04425,0.049125,0.04725,0.054125,0.04925
200,3_1_1,1,204,TOAST_TPM_without_RIN,0.446,0.0219298245614035,0,892,0,0,0,0,0,912,0,0,0,0,0.0215,0.6335,0.0515,0.033,0.075,0.0305,0.02075,0.0215,0.062625,0.03075,0.070125,0.031875
200,3_1_1,1,204,csSAM,0.3205,0.012326656394453,0,641,0,0,0,0,1,648,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,205,CARseq_with_RIN,0.694,0.0734312416555407,0,1388,0,1,0,0,0,1497,0,1,0,0,0.045,0.782,0.04,0.036,0.033,0.038,0.0495,0.046625,0.051,0.044625,0.038125,0.0385
200,3_1_1,1,205,CARseq_without_RIN,0.5845,0.218582887700535,0,1169,0,1,0,0,0,1495,0,1,0,0,0.035,0.6795,0.0315,0.0185,0.0855,0.024,0.035875,0.114,0.03225,0.026125,0.112625,0.026125
200,3_1_1,1,205,TOAST_TPM_with_RIN,0.5225,0.123322147651007,0,1045,0,1,0,0,0,1190,0,1,1,0,0.0445,0.6575,0.075,0.0395,0.0525,0.0395,0.044625,0.06675,0.056125,0.0495,0.044875,0.045875
200,3_1_1,1,205,TOAST_TPM_without_RIN,0.4885,0.150434782608696,0,977,0,1,0,0,0,1149,0,1,0,0,0.036,0.618,0.041,0.0185,0.1275,0.0285,0.027875,0.082875,0.02675,0.028375,0.124,0.027375
200,3_1_1,1,205,csSAM,0.3605,0.227224008574491,0,721,0,0,0,0,0,933,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,206,CARseq_with_RIN,0.6505,0.0647016534867002,0,1301,0,0,0,0,0,1391,0,0,0,0,0.037,0.754,0.0345,0.0155,0.0325,0.035,0.039,0.041375,0.039625,0.02475,0.042375,0.035625
200,3_1_1,1,206,CARseq_without_RIN,0.489,0.0278330019880716,0,978,0,0,0,0,0,1006,0,0,0,0,0.0585,0.655,0.0185,0.0825,0.049,0.0205,0.0685085635704463,0.0247530941367671,0.0206275784473059,0.129266158269784,0.0618827353419177,0.0200025003125391
200,3_1_1,1,206,TOAST_TPM_with_RIN,0.4715,0.0681818181818182,0,943,0,0,0,0,0,1012,0,0,0,0,0.0575,0.628,0.049,0.0285,0.054,0.0575,0.04625,0.045625,0.042375,0.04425,0.04175,0.0555
200,3_1_1,1,206,TOAST_TPM_without_RIN,0.3355,0.0289435600578871,0,671,0,0,0,0,0,691,0,0,0,0,0.0965,0.526,0.027,0.152,0.0595,0.035,0.098625,0.021625,0.0205,0.184375,0.04575,0.029125
200,3_1_1,1,206,csSAM,0.262,0.0242085661080075,0,524,0,0,1,0,0,533,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,207,CARseq_with_RIN,0.607,0.0683039140445126,0,1214,0,0,0,0,0,1303,0,0,0,0,0.045,0.722,0.0395,0.03,0.042,0.0345,0.04675,0.04375,0.039625,0.02725,0.035125,0.03625
200,3_1_1,1,207,CARseq_without_RIN,0.533,0.396375990939977,0,1066,0,0,0,0,0,1766,0,0,0,0,0.039,0.6265,0.061,0.063,0.0415,0.0205,0.033875,0.179375,0.070375,0.052625,0.044875,0.02325
200,3_1_1,1,207,TOAST_TPM_with_RIN,0.5265,0.109137055837564,0,1053,0,0,0,0,2,1180,0,0,0,0,0.0485,0.6595,0.052,0.064,0.047,0.0455,0.0575,0.05525,0.0475,0.055625,0.047,0.038
200,3_1_1,1,207,TOAST_TPM_without_RIN,0.493,0.492798353909465,0,986,0,0,0,0,0,1944,0,0,0,0,0.0305,0.5625,0.085,0.0755,0.061,0.0245,0.03425,0.219625,0.084125,0.068375,0.055375,0.0235
200,3_1_1,1,207,csSAM,0.3455,0.380824372759857,0,691,0,0,0,0,0,1116,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,208,CARseq_with_RIN,0.6395,0.0567846607669616,0,1279,0,0,0,0,0,1356,0,0,0,0,0.031,0.762,0.027,0.0305,0.034,0.0265,0.038375,0.042625,0.039375,0.044875,0.03425,0.037375
200,3_1_1,1,208,CARseq_without_RIN,0.5055,0.0193986420950534,0,1011,0,0,0,0,0,1031,0,0,0,0,0.0205,0.6755,0.0145,0.0185,0.022,0.0145,0.02575,0.02475,0.022375,0.02575,0.026875,0.022375
200,3_1_1,1,208,TOAST_TPM_with_RIN,0.5485,0.071912013536379,0,1097,0,0,0,0,0,1181,0,0,1,0,0.0525,0.689,0.038,0.0385,0.038,0.04,0.04725,0.04575,0.042,0.044375,0.041625,0.046625
200,3_1_1,1,208,TOAST_TPM_without_RIN,0.393,0.0367647058823529,0,786,0,0,0,0,0,816,0,0,0,0,0.0285,0.6025,0.024,0.0195,0.0335,0.0215,0.02975,0.025625,0.026,0.025,0.0355,0.0265
200,3_1_1,1,208,csSAM,0.291,0.0185497470489039,0,582,0,0,0,0,0,593,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,209,CARseq_with_RIN,0.671,0.0914014895057549,0,1342,0,0,1,0,0,1476,0,0,1,0,0.031,0.7615,0.0355,0.0315,0.03,0.0315,0.046375,0.050875,0.042875,0.032625,0.036625,0.031125
200,3_1_1,1,209,CARseq_without_RIN,0.5815,0.107444359171143,0,1163,0,0,1,0,0,1302,0,0,1,0,0.0195,0.6985,0.034,0.016,0.017,0.031,0.027375,0.071125,0.041625,0.017875,0.0205,0.025
200,3_1_1,1,209,TOAST_TPM_with_RIN,0.609,0.0751708428246014,0,1218,0,0,1,0,0,1316,0,0,1,0,0.041,0.724,0.0435,0.043,0.0485,0.0575,0.050375,0.042,0.048625,0.046125,0.041,0.04325
200,3_1_1,1,209,TOAST_TPM_without_RIN,0.5285,0.104995766299746,0,1057,0,0,1,0,0,1180,0,0,1,0,0.025,0.647,0.049,0.0285,0.0215,0.0535,0.02775,0.07075,0.05375,0.02425,0.023125,0.0395
200,3_1_1,1,209,csSAM,0.3705,0.0952380952380952,0,741,1,0,0,0,0,818,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,210,CARseq_with_RIN,0.6005,0.0782808902532617,0,1201,0,0,0,0,0,1303,0,0,0,0,0.035,0.723,0.032,0.0335,0.0345,0.04,0.04775,0.046,0.035375,0.03175,0.03625,0.039375
200,3_1_1,1,210,CARseq_without_RIN,0.447,0.0376749192680301,0,894,0,0,0,0,0,929,0,0,0,0,0.0225,0.6175,0.028,0.0185,0.015,0.024,0.026875,0.02825,0.033,0.017125,0.020875,0.02
200,3_1_1,1,210,TOAST_TPM_with_RIN,0.478,0.0682261208576999,0,956,0,0,0,0,0,1025,1,0,0,0,0.049,0.629,0.0415,0.0395,0.05,0.042,0.046625,0.04475,0.040875,0.0455,0.048125,0.0395
200,3_1_1,1,210,TOAST_TPM_without_RIN,0.3535,0.0458839406207827,0,707,0,0,0,0,0,740,1,0,0,0,0.027,0.537,0.0345,0.0205,0.033,0.0305,0.02525,0.0265,0.02975,0.02375,0.022875,0.023625
200,3_1_1,1,210,csSAM,0.293,0.0361842105263158,0,586,0,0,0,0,0,608,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,201,CARseq_with_RIN,0.7695,0.0650060753341434,0,1539,0,0,0,0,0,1646,0,0,0,0,0.045,0.842,0.0435,0.032,0.0245,0.0325,0.0545,0.044875,0.046625,0.029875,0.036625,0.0325
200,4_1_1,1,201,CARseq_without_RIN,0.6955,0.0902550686723349,0,1391,0,0,0,0,0,1529,0,0,0,0,0.0315,0.786,0.053,0.0215,0.0225,0.019,0.03875,0.062625,0.0615,0.021375,0.029875,0.019625
200,4_1_1,1,201,TOAST_TPM_with_RIN,0.6735,0.0729525120440468,0,1347,0,0,0,0,0,1453,0,0,0,0,0.045,0.7795,0.04,0.042,0.039,0.042,0.047375,0.04375,0.043125,0.0415,0.05025,0.048
200,4_1_1,1,201,TOAST_TPM_without_RIN,0.5845,0.0816967792615868,0,1169,0,0,0,0,0,1273,0,0,0,0,0.03,0.7025,0.0665,0.032,0.041,0.0235,0.03,0.05425,0.068375,0.034625,0.045125,0.0265
200,4_1_1,1,201,csSAM,0.4525,0.0698869475847893,0,905,0,0,0,0,0,973,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,202,CARseq_with_RIN,0.7755,0.0662251655629139,0,1551,0,0,0,0,0,1660,1,0,0,0,0.0315,0.849,0.035,0.025,0.0315,0.0365,0.045,0.044,0.0425,0.024125,0.032,0.037875
200,4_1_1,1,202,CARseq_without_RIN,0.604,0.0194805194805194,0,1208,0,0,0,0,0,1232,0,0,0,0,0.025,0.7175,0.023,0.0285,0.0425,0.033,0.03125,0.0225,0.02975,0.031,0.032875,0.023375
200,4_1_1,1,202,TOAST_TPM_with_RIN,0.5905,0.0693459416863672,0,1181,0,0,0,0,0,1267,1,0,0,1,0.0465,0.7065,0.046,0.047,0.0515,0.0565,0.0555,0.048,0.042375,0.046375,0.0415,0.044875
200,4_1_1,1,202,TOAST_TPM_without_RIN,0.4795,0.0234215885947047,0,959,0,0,0,0,0,982,0,0,0,0,0.033,0.619,0.032,0.051,0.043,0.035,0.033875,0.02175,0.02925,0.046625,0.0325,0.02625
200,4_1_1,1,202,csSAM,0.392,0.02,0,784,1,1,0,0,0,797,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,203,CARseq_with_RIN,0.8315,0.0704304080491895,0,1663,0,0,0,0,0,1788,0,0,0,1,0.036,0.884,0.0215,0.025,0.0355,0.026,0.037625,0.044,0.036875,0.030375,0.040375,0.037125
200,4_1_1,1,203,CARseq_without_RIN,0.7575,0.035031847133758,0,1515,0,0,0,0,0,1570,0,0,0,0,0.042,0.846,0.0245,0.021,0.028,0.01,0.06025,0.0275,0.043875,0.023375,0.027375,0.024125
200,4_1_1,1,203,TOAST_TPM_with_RIN,0.753,0.0605115408608858,0,1506,0,0,0,0,0,1601,0,0,0,2,0.049,0.8305,0.042,0.05,0.044,0.0385,0.048125,0.036125,0.049,0.041625,0.04275,0.04875
200,4_1_1,1,203,TOAST_TPM_without_RIN,0.694,0.0327526132404181,0,1388,0,0,0,0,0,1435,0,0,0,0,0.078,0.796,0.0525,0.039,0.0295,0.0245,0.086375,0.019875,0.053125,0.028625,0.02775,0.029375
200,4_1_1,1,203,csSAM,0.5325,0.0157116451016636,0,1065,0,0,0,0,0,1082,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,204,CARseq_with_RIN,0.764,0.0833833233353329,0,1528,0,0,0,0,0,1667,0,0,0,0,0.0375,0.841,0.035,0.0185,0.03,0.0315,0.046375,0.046375,0.039375,0.027125,0.04075,0.036
200,4_1_1,1,204,CARseq_without_RIN,0.6525,0.286495352651722,0,1305,0,0,0,0,0,1829,0,0,0,0,0.1005,0.726,0.022,0.0355,0.035,0.018,0.086625,0.1505,0.024,0.0395,0.041375,0.01875
200,4_1_1,1,204,TOAST_TPM_with_RIN,0.603,0.0779816513761468,0,1206,0,0,0,0,0,1308,0,0,0,0,0.0865,0.707,0.038,0.049,0.049,0.0425,0.054125,0.042875,0.04,0.042875,0.04725,0.04375
200,4_1_1,1,204,TOAST_TPM_without_RIN,0.593,0.435238095238095,1,1186,0,0,0,0,2,2098,0,0,0,0,0.1355,0.655,0.028,0.0745,0.058,0.028,0.118625,0.213875,0.024375,0.0745,0.056,0.023375
200,4_1_1,1,204,csSAM,0.4565,0.31814787154593,2,913,0,0,0,0,3,1336,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,205,CARseq_with_RIN,0.8,0.0804597701149425,0,1600,0,0,0,0,0,1740,0,0,0,0,0.0375,0.8595,0.025,0.0245,0.0305,0.025,0.044375,0.050125,0.03925,0.029125,0.037,0.0375
200,4_1_1,1,205,CARseq_without_RIN,0.7215,0.0437375745526839,0,1443,0,0,0,0,0,1509,0,0,0,0,0.0295,0.811,0.0325,0.016,0.0385,0.018,0.026,0.034625,0.0515,0.017,0.054,0.02325
200,4_1_1,1,205,TOAST_TPM_with_RIN,0.7105,0.0778715120051914,0,1421,0,0,0,0,0,1540,0,1,0,0,0.0495,0.796,0.072,0.0505,0.067,0.048,0.0505,0.047125,0.042125,0.040875,0.046625,0.05575
200,4_1_1,1,205,TOAST_TPM_without_RIN,0.6195,0.0387897595034911,0,1239,0,0,0,0,0,1289,0,0,0,0,0.04,0.743,0.1185,0.029,0.0875,0.0365,0.031625,0.0235,0.097625,0.022875,0.059375,0.03
200,4_1_1,1,205,csSAM,0.4455,0.0315217391304348,0,891,5,0,3,0,0,910,7,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,206,CARseq_with_RIN,0.81,0.0614136732329085,0,1620,0,0,0,0,0,1726,0,0,0,0,0.041,0.8695,0.03,0.021,0.0275,0.0245,0.04,0.039875,0.043,0.032125,0.04525,0.030375
200,4_1_1,1,206,CARseq_without_RIN,0.6555,0.0324723247232472,0,1311,0,0,0,0,0,1355,0,0,0,0,0.0335,0.754,0.0285,0.0375,0.018,0.0135,0.031375,0.025125,0.042,0.026,0.026,0.018625
200,4_1_1,1,206,TOAST_TPM_with_RIN,0.618,0.0782997762863534,0,1236,0,0,0,0,0,1341,0,0,0,0,0.0655,0.7235,0.047,0.0655,0.046,0.032,0.0555,0.0475,0.05575,0.05275,0.04425,0.042
200,4_1_1,1,206,TOAST_TPM_without_RIN,0.524,0.0402930402930403,0,1048,0,0,0,0,0,1092,0,0,0,0,0.035,0.654,0.0465,0.054,0.0285,0.0225,0.027625,0.0325,0.054625,0.037,0.02675,0.022375
200,4_1_1,1,206,csSAM,0.441,0.0402611534276387,0,882,0,0,0,0,0,919,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,207,CARseq_with_RIN,0.791,0.0721407624633431,0,1582,0,0,0,0,0,1705,0,0,0,0,0.031,0.852,0.0365,0.023,0.0345,0.04,0.03875,0.0445,0.045125,0.0305,0.041875,0.039
200,4_1_1,1,207,CARseq_without_RIN,0.712,0.035230352303523,0,1424,0,0,0,0,0,1476,0,0,0,0,0.0165,0.81,0.034,0.011,0.0235,0.034,0.028375,0.027,0.053625,0.017875,0.030375,0.0265
200,4_1_1,1,207,TOAST_TPM_with_RIN,0.703,0.0651595744680851,0,1406,0,0,0,0,0,1504,0,0,0,0,0.046,0.7795,0.0535,0.047,0.046,0.074,0.04875,0.044875,0.050625,0.048625,0.046875,0.04725
200,4_1_1,1,207,TOAST_TPM_without_RIN,0.6095,0.0325396825396825,0,1219,1,0,0,0,0,1259,1,0,0,0,0.027,0.7415,0.0675,0.0245,0.0335,0.0465,0.035125,0.025375,0.070125,0.025625,0.033,0.031
200,4_1_1,1,207,csSAM,0.4655,0.0220588235294118,0,931,0,0,0,0,0,952,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,208,CARseq_with_RIN,0.7845,0.0781433607520564,0,1569,0,0,0,0,0,1702,0,0,0,0,0.033,0.846,0.0225,0.0335,0.038,0.035,0.0415,0.0495,0.035125,0.035625,0.038,0.0405
200,4_1_1,1,208,CARseq_without_RIN,0.6725,0.0344580043072505,0,1345,0,0,0,0,0,1393,0,0,0,0,0.017,0.773,0.027,0.0295,0.0225,0.0435,0.03025,0.028,0.04375,0.0255,0.020125,0.06425
200,4_1_1,1,208,TOAST_TPM_with_RIN,0.6765,0.06496199032481,0,1353,0,1,0,0,0,1446,0,1,0,0,0.0405,0.775,0.0365,0.0575,0.0405,0.0425,0.044,0.043625,0.0485,0.0475,0.04025,0.049875
200,4_1_1,1,208,TOAST_TPM_without_RIN,0.5615,0.0293863439930856,0,1123,0,0,0,0,0,1156,0,0,0,1,0.021,0.703,0.0515,0.045,0.027,0.0575,0.02625,0.024625,0.047875,0.03175,0.0235,0.0825
200,4_1_1,1,208,csSAM,0.443,0.0231532524807057,0,886,0,1,0,0,0,904,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,209,CARseq_with_RIN,0.8315,0.0693900391717963,0,1663,0,0,0,0,0,1787,0,0,0,0,0.0255,0.8845,0.0265,0.0165,0.0305,0.0395,0.045625,0.043875,0.03775,0.03175,0.038875,0.038875
200,4_1_1,1,209,CARseq_without_RIN,0.687,0.0317124735729387,0,1374,0,0,0,0,0,1419,0,0,0,0,0.018,0.7875,0.057,0.008,0.0155,0.094,0.035,0.023,0.06625,0.01775,0.02275,0.059875
200,4_1_1,1,209,TOAST_TPM_with_RIN,0.669,0.0682451253481894,0,1338,0,0,0,0,0,1436,0,0,0,0,0.045,0.773,0.0475,0.043,0.0395,0.075,0.052125,0.046125,0.047875,0.04725,0.036625,0.043625
200,4_1_1,1,209,TOAST_TPM_without_RIN,0.5795,0.0381742738589211,0,1159,0,0,0,0,1,1204,0,0,0,0,0.0265,0.697,0.0935,0.0245,0.0275,0.0785,0.03425,0.023875,0.065625,0.02675,0.0275,0.036125
200,4_1_1,1,209,csSAM,0.481,0.0427860696517413,0,962,0,0,0,0,0,1005,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,210,CARseq_with_RIN,0.825,0.0625,0,1650,0,0,0,0,0,1760,0,0,0,0,0.0255,0.8775,0.035,0.0265,0.0305,0.039,0.034625,0.046375,0.044625,0.031125,0.03625,0.043875
200,4_1_1,1,210,CARseq_without_RIN,0.692,0.0246652572233967,0,1384,0,0,0,0,0,1419,0,0,0,0,0.0155,0.8035,0.0175,0.0355,0.019,0.0215,0.01975,0.023,0.02925,0.03475,0.02025,0.024875
200,4_1_1,1,210,TOAST_TPM_with_RIN,0.671,0.0801919122686772,0,1342,0,0,0,0,0,1459,0,0,0,0,0.0695,0.782,0.0625,0.044,0.061,0.043,0.055,0.04725,0.043125,0.047625,0.047,0.048125
200,4_1_1,1,210,TOAST_TPM_without_RIN,0.581,0.0292397660818714,0,1162,0,0,0,0,0,1197,0,0,0,0,0.033,0.72,0.0325,0.0515,0.028,0.0225,0.02175,0.022375,0.026375,0.053375,0.028,0.02675
200,4_1_1,1,210,csSAM,0.452,0.0258620689655172,0,904,0,0,0,0,0,928,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
