n,DE_pattern,DE_pattern_index,replicate,method,sensitivity,fdr,number_of_true_discoveries_ct1,number_of_true_discoveries_ct2,number_of_true_discoveries_ct3,number_of_true_discoveries_ct4,number_of_true_discoveries_ct5,number_of_true_discoveries_ct6,number_of_discoveries_ct1,number_of_discoveries_ct2,number_of_discoveries_ct3,number_of_discoveries_ct4,number_of_discoveries_ct5,number_of_discoveries_ct6,power_ct1,power_ct2,power_ct3,power_ct4,power_ct5,power_ct6,type_I_error_ct1,type_I_error_ct2,type_I_error_ct3,type_I_error_ct4,type_I_error_ct5,type_I_error_ct6
100,3_1_1,1,408,CARseq_with_RIN,0.3295,0.0692090395480226,0,659,0,0,1,0,0,707,0,0,1,0,0.043,0.5205,0.0335,0.0275,0.0335,0.031,0.0418802350293787,0.0460057507188399,0.0433804225528191,0.03487935991999,0.0426303287910989,0.0371296412051506
100,3_1_1,1,408,CARseq_without_RIN,0.1535,0.0160256410256411,0,307,0,0,0,0,0,312,0,0,0,0,0.0255,0.39,0.0395,0.0195,0.021,0.024,0.0252531566445806,0.0260032504063008,0.0473809226153269,0.0261282660332542,0.022002750343793,0.022002750343793
100,3_1_1,1,408,TOAST_TPM_with_RIN,0.1945,0.0760095011876485,0,389,0,0,0,0,0,421,0,0,0,0,0.053,0.426,0.0465,0.048,0.0405,0.0645,0.0445,0.05175,0.04925,0.04325,0.043125,0.0535
100,3_1_1,1,408,TOAST_TPM_without_RIN,0.1125,0.0384615384615384,0,225,0,0,0,0,0,234,0,0,0,0,0.0305,0.349,0.057,0.0415,0.0235,0.04,0.02575,0.028875,0.05775,0.038625,0.023375,0.028875
100,3_1_1,1,408,csSAM,0.08,0.024390243902439,0,160,0,0,1,0,0,163,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3_1_1,1,409,CARseq_with_RIN,0.3715,0.0815822002472187,0,743,0,0,0,0,0,809,0,0,0,0,0.0405,0.559,0.0415,0.0375,0.0375,0.0395,0.051125,0.043875,0.040625,0.031375,0.036375,0.03475
100,3_1_1,1,409,CARseq_without_RIN,0.186,0.0158730158730159,0,372,0,0,0,0,0,378,0,0,0,0,0.029,0.4445,0.0295,0.051,0.025,0.0295,0.035375,0.0255,0.031625,0.035125,0.02325,0.031625
100,3_1_1,1,409,TOAST_TPM_with_RIN,0.261,0.0491803278688525,0,522,0,0,0,0,0,549,0,0,0,0,0.0445,0.492,0.0495,0.055,0.038,0.0505,0.03975,0.040625,0.041,0.041625,0.035625,0.0435
100,3_1_1,1,409,TOAST_TPM_without_RIN,0.1525,0.0286624203821656,0,305,0,0,0,0,0,314,0,0,0,0,0.021,0.4035,0.0335,0.0545,0.0315,0.0425,0.022,0.024625,0.029125,0.050875,0.027875,0.040875
100,3_1_1,1,409,csSAM,0.1575,0.036697247706422,0,315,0,0,0,0,0,327,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3_1_1,1,410,CARseq_with_RIN,0.3695,0.071608040201005,0,739,0,0,0,0,0,795,1,0,0,0,0.0345,0.56,0.035,0.0325,0.035,0.038,0.044875,0.0425,0.039625,0.032125,0.035375,0.035
100,3_1_1,1,410,CARseq_without_RIN,0.205,0.0307328605200946,0,410,0,0,0,0,0,422,1,0,0,0,0.0185,0.4095,0.0265,0.0195,0.034,0.0555,0.027625,0.027,0.026625,0.017,0.023,0.070875
100,3_1_1,1,410,TOAST_TPM_with_RIN,0.188,0.0600000000000001,0,376,0,0,0,0,0,399,0,1,0,0,0.036,0.394,0.0475,0.042,0.085,0.044,0.041,0.043125,0.042125,0.041375,0.04225,0.0445
100,3_1_1,1,410,TOAST_TPM_without_RIN,0.148,0.023102310231023,0,296,0,0,0,0,0,303,0,0,0,0,0.0295,0.3415,0.033,0.0235,0.043,0.128,0.032,0.0295,0.024875,0.022375,0.021625,0.1245
100,3_1_1,1,410,csSAM,0.1255,0.0383141762452107,0,251,0,0,0,2,0,258,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,401,CARseq_with_RIN,0.543,0.0629853321829164,0,1086,0,0,0,0,0,1159,0,0,0,0,0.032,0.6855,0.035,0.0205,0.025,0.0265,0.046375,0.048375,0.0415,0.03125,0.037125,0.037
100,4_1_1,1,401,CARseq_without_RIN,0.3955,0.0549581839904421,0,791,0,0,0,0,0,837,0,0,0,0,0.0175,0.569,0.0275,0.0095,0.02,0.0695,0.02725,0.04175,0.030625,0.01925,0.027875,0.048375
100,4_1_1,1,401,TOAST_TPM_with_RIN,0.347,0.0646900269541779,0,694,1,0,0,4,0,735,1,0,0,6,0.043,0.536,0.045,0.0375,0.048,0.124,0.048125,0.045125,0.04875,0.042125,0.051625,0.059875
100,4_1_1,1,401,TOAST_TPM_without_RIN,0.3135,0.0627802690582959,0,627,0,0,0,2,0,666,0,0,0,3,0.0275,0.5015,0.0335,0.026,0.046,0.0975,0.031125,0.038625,0.03075,0.0275,0.03825,0.056375
100,4_1_1,1,401,csSAM,0.2865,0.0667752442996743,0,573,1,0,0,0,0,613,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,402,CARseq_with_RIN,0.4445,0.0512273212379936,0,889,0,0,0,0,0,937,0,0,0,0,0.032,0.611,0.039,0.0245,0.029,0.036,0.04075,0.0385,0.042375,0.02775,0.0375,0.035125
100,4_1_1,1,402,CARseq_without_RIN,0.286,0.0272108843537415,0,572,0,0,0,1,0,587,0,0,0,1,0.0605,0.492,0.0665,0.0195,0.021,0.0725,0.075875,0.027375,0.072875,0.01525,0.02675,0.051
100,4_1_1,1,402,TOAST_TPM_with_RIN,0.374,0.0684931506849316,0,748,0,0,0,0,0,803,0,0,0,0,0.0525,0.572,0.0435,0.041,0.0515,0.057,0.048125,0.04125,0.042,0.0395,0.0565,0.045625
100,4_1_1,1,402,TOAST_TPM_without_RIN,0.291,0.0316139767054908,0,582,0,0,0,0,0,601,0,0,0,0,0.0845,0.5065,0.081,0.0225,0.033,0.0855,0.087125,0.0255,0.07725,0.021125,0.037,0.060375
100,4_1_1,1,402,csSAM,0.262,0.0455373406193078,0,524,1,0,0,0,0,545,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,403,CARseq_with_RIN,0.5125,0.0690281562216167,0,1025,0,0,0,0,0,1101,0,0,0,0,0.0435,0.666,0.025,0.0285,0.0265,0.026,0.04325,0.0475,0.042125,0.0285,0.0345,0.033125
100,4_1_1,1,403,CARseq_without_RIN,0.369,0.0340314136125655,0,738,0,0,0,0,0,764,0,0,0,0,0.026,0.575,0.0285,0.0565,0.036,0.0185,0.02475,0.0295,0.05325,0.04625,0.04775,0.020625
100,4_1_1,1,403,TOAST_TPM_with_RIN,0.4635,0.0692771084337349,0,927,0,0,0,0,2,994,0,0,0,0,0.0475,0.6335,0.0485,0.0505,0.044,0.0525,0.057875,0.046875,0.045875,0.047125,0.044,0.041875
100,4_1_1,1,403,TOAST_TPM_without_RIN,0.334,0.036075036075036,0,668,0,0,0,0,0,693,0,0,0,0,0.03,0.5545,0.0665,0.0545,0.0585,0.027,0.026125,0.034,0.057125,0.03875,0.066,0.023375
100,4_1_1,1,403,csSAM,0.2825,0.0407470288624788,0,565,3,0,0,0,0,584,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,404,CARseq_with_RIN,0.527,0.0729991204925242,0,1054,0,0,0,0,1,1136,0,0,0,0,0.045,0.6625,0.0425,0.0315,0.0405,0.0315,0.039875,0.0455,0.042375,0.032375,0.03725,0.035
100,4_1_1,1,404,CARseq_without_RIN,0.382,0.0389937106918239,0,764,0,0,0,0,0,795,0,0,0,0,0.0665,0.591,0.024,0.0225,0.0725,0.027,0.069625,0.027375,0.023875,0.022125,0.10525,0.032875
100,4_1_1,1,404,TOAST_TPM_with_RIN,0.4945,0.0616698292220114,0,989,0,0,0,0,0,1054,0,0,0,0,0.0475,0.641,0.044,0.0575,0.0485,0.07,0.046625,0.03975,0.049625,0.05225,0.0465,0.054
100,4_1_1,1,404,TOAST_TPM_without_RIN,0.3665,0.0405759162303665,0,733,0,0,1,0,0,763,0,0,1,0,0.0895,0.5835,0.03,0.0395,0.142,0.0565,0.08075,0.0225,0.02875,0.034375,0.15375,0.043125
100,4_1_1,1,404,csSAM,0.26,0.0132827324478179,0,520,0,0,0,0,0,527,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,405,CARseq_with_RIN,0.5265,0.081151832460733,0,1053,0,0,0,0,0,1143,0,0,3,0,0.034,0.6725,0.0395,0.032,0.04,0.0225,0.04025,0.045375,0.043,0.02675,0.039625,0.0405
100,4_1_1,1,405,CARseq_without_RIN,0.368,0.0453955901426718,0,736,0,0,0,0,0,771,0,0,0,0,0.0215,0.553,0.077,0.0245,0.029,0.016,0.026375,0.031125,0.097875,0.021875,0.02775,0.02275
100,4_1_1,1,405,TOAST_TPM_with_RIN,0.283,0.0736497545008183,0,566,0,0,0,0,0,611,0,0,0,0,0.0515,0.4705,0.0365,0.0535,0.05,0.0365,0.04225,0.039,0.037125,0.0475,0.059625,0.04475
100,4_1_1,1,405,TOAST_TPM_without_RIN,0.292,0.0700636942675159,0,584,1,0,0,0,0,627,1,0,0,0,0.035,0.49,0.1165,0.048,0.029,0.03,0.026375,0.049875,0.15625,0.0385,0.0265,0.0335
100,4_1_1,1,405,csSAM,0.2845,0.115085536547434,0,569,3,0,0,0,0,628,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,406,CARseq_with_RIN,0.4955,0.0588793922127255,0,991,0,0,0,0,0,1052,0,0,0,1,0.0415,0.6275,0.0355,0.0255,0.0325,0.035,0.04425,0.04625,0.042375,0.032125,0.038625,0.0345
100,4_1_1,1,406,CARseq_without_RIN,0.317,0.0305810397553516,0,634,0,0,0,0,0,654,0,0,0,0,0.0225,0.52,0.0265,0.022,0.019,0.0795,0.02225,0.028,0.027375,0.019125,0.023875,0.086125
100,4_1_1,1,406,TOAST_TPM_with_RIN,0.368,0.0600255427841635,0,736,0,0,0,0,0,783,0,0,0,0,0.042,0.5465,0.0435,0.0435,0.0405,0.0635,0.036875,0.045375,0.045125,0.041625,0.0465,0.043125
100,4_1_1,1,406,TOAST_TPM_without_RIN,0.285,0.0338983050847458,0,570,0,0,0,1,0,589,0,0,0,1,0.0235,0.4965,0.0405,0.035,0.03,0.0985,0.02025,0.023625,0.035,0.027125,0.028375,0.08075
100,4_1_1,1,406,csSAM,0.2685,0.0306859205776173,0,537,0,0,2,3,0,548,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,407,CARseq_with_RIN,0.556,0.0552251486830926,0,1112,0,0,0,0,0,1176,0,0,1,0,0.035,0.6815,0.033,0.0365,0.023,0.0305,0.041625,0.04225,0.037375,0.0315,0.037625,0.03475
100,4_1_1,1,407,CARseq_without_RIN,0.383,0.0279187817258884,0,766,0,0,0,0,0,788,0,0,0,0,0.0505,0.565,0.0105,0.0235,0.0195,0.0285,0.0455,0.03125,0.019875,0.02675,0.025875,0.02675
100,4_1_1,1,407,TOAST_TPM_with_RIN,0.422,0.0836047774158524,1,844,0,0,0,0,2,919,0,0,0,0,0.065,0.595,0.04,0.0485,0.04,0.0435,0.047,0.0495,0.042,0.0475,0.040875,0.03875
100,4_1_1,1,407,TOAST_TPM_without_RIN,0.308,0.0359937402190923,0,616,0,0,0,0,0,639,0,0,0,0,0.073,0.5135,0.026,0.0435,0.028,0.0525,0.045875,0.03125,0.02275,0.043875,0.03,0.038375
100,4_1_1,1,407,csSAM,0.2285,0.0235042735042735,0,457,0,2,0,0,0,465,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,408,CARseq_with_RIN,0.6095,0.0722983257229832,0,1219,0,0,0,0,1,1313,0,0,0,0,0.0385,0.735,0.024,0.021,0.026,0.026,0.0415,0.0485,0.036375,0.02625,0.03875,0.033
100,4_1_1,1,408,CARseq_without_RIN,0.467,0.0341261633919339,0,934,0,0,0,0,1,966,0,0,0,0,0.035,0.6105,0.013,0.0315,0.0135,0.0195,0.027,0.03025,0.021625,0.039625,0.022,0.02125
100,4_1_1,1,408,TOAST_TPM_with_RIN,0.4205,0.0768386388583974,0,841,0,0,0,1,1,909,0,0,0,1,0.081,0.589,0.051,0.044,0.0475,0.041,0.051875,0.053125,0.049625,0.044125,0.050875,0.0425
100,4_1_1,1,408,TOAST_TPM_without_RIN,0.3385,0.0383522727272727,0,677,0,0,0,1,1,702,0,0,0,1,0.0485,0.5175,0.0385,0.056,0.032,0.036,0.030125,0.03075,0.0325,0.04925,0.032125,0.031375
100,4_1_1,1,408,csSAM,0.3035,0.0395569620253164,0,607,0,0,0,0,1,631,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,409,CARseq_with_RIN,0.605,0.0727969348659003,0,1210,0,0,0,0,0,1304,0,0,0,1,0.029,0.728,0.028,0.0235,0.028,0.0315,0.039875,0.044875,0.040625,0.032375,0.036375,0.03625
100,4_1_1,1,409,CARseq_without_RIN,0.4885,0.0412168792934249,0,977,0,0,0,0,0,1019,0,0,0,0,0.0145,0.6555,0.0275,0.067,0.0205,0.022,0.021875,0.0315,0.054125,0.097625,0.031,0.021875
100,4_1_1,1,409,TOAST_TPM_with_RIN,0.5585,0.0829228243021346,0,1117,1,0,0,1,0,1209,7,0,0,2,0.0675,0.698,0.0525,0.0425,0.0405,0.047,0.045875,0.045125,0.057,0.047875,0.0495,0.050625
100,4_1_1,1,409,TOAST_TPM_without_RIN,0.4105,0.0563218390804597,0,821,1,4,0,0,0,851,1,18,0,0,0.0395,0.6135,0.056,0.1595,0.0515,0.029,0.02875,0.026625,0.0725,0.18075,0.0495,0.02875
100,4_1_1,1,409,csSAM,0.3265,0.0867132867132867,0,653,0,15,0,0,0,664,0,51,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,4_1_1,1,410,CARseq_with_RIN,0.615,0.0841399851079673,0,1230,0,0,0,0,0,1343,0,0,0,0,0.0305,0.7325,0.033,0.026,0.0205,0.021,0.040625,0.046125,0.037875,0.02925,0.036125,0.02625
100,4_1_1,1,410,CARseq_without_RIN,0.481,0.038,0,962,0,0,0,0,0,1000,0,0,0,0,0.0245,0.6315,0.036,0.0145,0.0535,0.0205,0.028625,0.031625,0.036375,0.018125,0.08,0.024125
100,4_1_1,1,410,TOAST_TPM_with_RIN,0.47,0.0784313725490197,0,940,0,0,0,0,0,1019,0,0,1,0,0.059,0.6185,0.054,0.048,0.054,0.0435,0.046,0.0455,0.0435,0.043625,0.05625,0.049125
100,4_1_1,1,410,TOAST_TPM_without_RIN,0.3935,0.0437424058323208,0,787,0,0,2,0,0,817,0,0,6,0,0.041,0.571,0.059,0.034,0.139,0.04,0.02925,0.026875,0.04125,0.030125,0.148125,0.04475
100,4_1_1,1,410,csSAM,0.314,0.0382848392036753,0,628,0,0,0,0,0,653,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,401,CARseq_with_RIN,0.3685,0.0659062103929025,0,737,0,0,0,0,0,789,0,0,0,0,0.0485,0.536,0.0375,0.023,0.0405,0.031,0.03975,0.047125,0.039125,0.028375,0.039625,0.03675
200,2_1_1,1,401,CARseq_without_RIN,0.2015,0.0194647201946472,0,403,0,0,0,0,0,411,0,0,0,0,0.032,0.436,0.0265,0.022,0.0305,0.044,0.032125,0.02825,0.025625,0.035125,0.02625,0.068625
200,2_1_1,1,401,TOAST_TPM_with_RIN,0.296,0.0821705426356589,0,592,0,0,0,0,0,645,0,0,0,0,0.0475,0.4795,0.037,0.049,0.0655,0.0395,0.045625,0.048375,0.04075,0.057,0.058375,0.0455
200,2_1_1,1,401,TOAST_TPM_without_RIN,0.1665,0.0403458213256485,0,333,0,0,0,0,0,347,0,0,0,0,0.037,0.3905,0.0325,0.063,0.0375,0.054,0.0345,0.025375,0.03125,0.072375,0.031375,0.059875
200,2_1_1,1,401,csSAM,0.1065,0.0273972602739726,0,213,0,0,0,0,0,219,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,402,CARseq_with_RIN,0.307,0.0753012048192772,0,614,0,0,0,0,0,664,0,0,0,0,0.045,0.509,0.0375,0.0305,0.035,0.043,0.043125,0.045125,0.038875,0.0305,0.036875,0.038
200,2_1_1,1,402,CARseq_without_RIN,0.1805,0.0347593582887701,0,361,0,0,0,0,0,374,0,0,0,0,0.027,0.406,0.0235,0.054,0.025,0.035,0.026375,0.02575,0.0205,0.0535,0.025625,0.02625
200,2_1_1,1,402,TOAST_TPM_with_RIN,0.245,0.071969696969697,0,490,0,0,0,0,0,527,0,0,0,1,0.054,0.4615,0.052,0.0495,0.0565,0.0495,0.044,0.045125,0.045875,0.0435,0.054125,0.051625
200,2_1_1,1,402,TOAST_TPM_without_RIN,0.1475,0.0327868852459017,0,295,0,0,0,0,0,305,0,0,0,0,0.034,0.3735,0.0325,0.075,0.034,0.039,0.027375,0.025,0.028,0.06825,0.032,0.0305
200,2_1_1,1,402,csSAM,0.1185,0.0443548387096774,0,237,0,0,0,0,0,248,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,403,CARseq_with_RIN,0.356,0.069281045751634,0,712,0,0,0,0,0,765,0,0,0,0,0.0475,0.5575,0.0425,0.0235,0.035,0.0355,0.044,0.049625,0.0435,0.032125,0.040125,0.037
200,2_1_1,1,403,CARseq_without_RIN,0.219,0.0700636942675159,0,438,0,0,2,0,0,467,0,0,4,0,0.0335,0.426,0.024,0.014,0.114,0.016,0.029625,0.042875,0.028625,0.01625,0.141625,0.0235
200,2_1_1,1,403,TOAST_TPM_with_RIN,0.215,0.0985324947589099,0,430,0,0,0,0,0,476,1,0,0,0,0.064,0.4315,0.0525,0.0505,0.067,0.0415,0.046875,0.057,0.044,0.057875,0.054625,0.044
200,2_1_1,1,403,TOAST_TPM_without_RIN,0.1425,0.0923566878980892,0,285,0,0,7,0,0,302,1,0,11,0,0.038,0.365,0.0315,0.0215,0.156,0.043,0.024875,0.04525,0.024875,0.027875,0.165625,0.040625
200,2_1_1,1,403,csSAM,0.1145,0.0537190082644629,0,229,0,0,1,0,0,241,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,404,CARseq_with_RIN,0.3075,0.0509259259259259,0,615,0,0,0,0,1,647,0,0,0,0,0.0465,0.5035,0.043,0.034,0.0385,0.0345,0.045625,0.0475,0.041875,0.03275,0.037,0.03875
200,2_1_1,1,404,CARseq_without_RIN,0.1565,0.0188087774294671,0,313,0,0,0,0,0,319,0,0,0,0,0.022,0.39,0.029,0.0195,0.0435,0.027,0.027,0.03025,0.03325,0.020125,0.051125,0.026875
200,2_1_1,1,404,TOAST_TPM_with_RIN,0.231,0.0454545454545454,0,462,0,0,0,0,0,483,0,1,0,0,0.053,0.4325,0.0515,0.0515,0.0545,0.046,0.048375,0.044375,0.050625,0.04975,0.051375,0.050625
200,2_1_1,1,404,TOAST_TPM_without_RIN,0.136,0.0180505415162455,0,272,0,0,0,0,0,277,0,0,0,0,0.0305,0.334,0.0355,0.0285,0.056,0.025,0.025,0.0245,0.030875,0.030375,0.06025,0.032
200,2_1_1,1,404,csSAM,0.1215,0.0357142857142857,0,243,0,0,0,0,0,252,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,405,CARseq_with_RIN,0.2595,0.0546448087431693,0,519,0,0,0,0,0,549,0,0,0,0,0.045,0.467,0.032,0.033,0.0365,0.04,0.04225,0.044875,0.043125,0.030875,0.041375,0.040125
200,2_1_1,1,405,CARseq_without_RIN,0.1595,0.0420420420420421,0,319,0,0,0,0,0,333,0,0,0,0,0.0325,0.407,0.0315,0.019,0.0245,0.0205,0.029,0.05275,0.04,0.018375,0.022375,0.022125
200,2_1_1,1,405,TOAST_TPM_with_RIN,0.207,0.0504587155963303,0,414,0,0,0,0,0,435,0,0,0,1,0.056,0.4265,0.044,0.0505,0.045,0.037,0.051375,0.046375,0.045375,0.037375,0.052,0.048
200,2_1_1,1,405,TOAST_TPM_without_RIN,0.129,0.0408921933085502,0,258,0,0,0,0,0,269,0,0,0,0,0.0345,0.3855,0.045,0.024,0.026,0.0225,0.030625,0.0655,0.0535,0.022875,0.02425,0.022875
200,2_1_1,1,405,csSAM,0.114,0.0460251046025104,0,228,0,0,0,0,0,239,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,406,CARseq_with_RIN,0.298,0.0628930817610063,0,596,0,0,0,0,0,636,0,0,0,0,0.044,0.494,0.042,0.0265,0.039,0.0325,0.04075,0.044625,0.0395,0.032625,0.042,0.036875
200,2_1_1,1,406,CARseq_without_RIN,0.145,0.0169491525423728,0,290,0,0,0,0,0,295,0,0,0,0,0.0265,0.3845,0.0265,0.02,0.018,0.0205,0.025875,0.029,0.022375,0.019125,0.026125,0.02175
200,2_1_1,1,406,TOAST_TPM_with_RIN,0.205,0.0509259259259259,0,410,0,0,0,0,0,432,0,0,0,0,0.0525,0.402,0.052,0.048,0.047,0.046,0.0435,0.047625,0.04075,0.04425,0.044125,0.050625
200,2_1_1,1,406,TOAST_TPM_without_RIN,0.11,0.0222222222222223,0,220,0,0,0,0,0,225,0,0,0,0,0.025,0.3225,0.0325,0.037,0.028,0.0315,0.0235,0.025,0.02175,0.025375,0.025,0.031125
200,2_1_1,1,406,csSAM,0.1035,0.0372093023255814,0,207,0,0,0,0,0,215,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,407,CARseq_with_RIN,0.392,0.0894308943089431,0,784,0,0,0,0,0,861,0,0,0,0,0.0325,0.563,0.0415,0.0255,0.0305,0.038,0.043625,0.048625,0.0415,0.03225,0.034875,0.04025
200,2_1_1,1,407,CARseq_without_RIN,0.236,0.0288065843621399,0,472,0,0,0,0,0,486,0,0,0,0,0.0365,0.452,0.025,0.081,0.0435,0.0215,0.04475,0.028625,0.02375,0.091375,0.041875,0.022625
200,2_1_1,1,407,TOAST_TPM_with_RIN,0.299,0.0582677165354331,0,598,0,0,0,0,0,635,0,0,0,0,0.037,0.465,0.0485,0.036,0.043,0.0505,0.039625,0.0415,0.046125,0.0415,0.04425,0.05075
200,2_1_1,1,407,TOAST_TPM_without_RIN,0.1815,0.0135869565217391,0,363,0,0,0,0,0,368,0,0,0,0,0.04,0.3865,0.033,0.087,0.053,0.03,0.039125,0.0255,0.02475,0.094,0.044375,0.023875
200,2_1_1,1,407,csSAM,0.162,0.0442477876106194,0,324,0,0,0,0,1,338,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,408,CARseq_with_RIN,0.34,0.0659340659340659,0,680,0,0,0,0,0,728,0,0,0,0,0.0295,0.5365,0.033,0.036,0.036,0.0265,0.038625,0.042375,0.041625,0.031625,0.043,0.04075
200,2_1_1,1,408,CARseq_without_RIN,0.2345,0.332859174964438,38,469,0,0,0,0,192,511,0,0,0,0,0.2,0.4595,0.026,0.0255,0.0175,0.014,0.217375,0.067125,0.03775,0.0195,0.019875,0.022375
200,2_1_1,1,408,TOAST_TPM_with_RIN,0.2605,0.0762411347517731,0,521,0,1,0,0,0,562,0,1,0,1,0.054,0.474,0.038,0.052,0.041,0.0375,0.05825,0.047125,0.0465,0.041375,0.040625,0.04925
200,2_1_1,1,408,TOAST_TPM_without_RIN,0.154,0.706106870229008,151,308,0,0,0,0,731,317,0,0,0,0,0.2505,0.399,0.0345,0.048,0.023,0.019,0.252125,0.03525,0.043125,0.038125,0.02325,0.026625
200,2_1_1,1,408,csSAM,0.061,0.333333333333333,16,122,0,0,0,0,61,122,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,409,CARseq_with_RIN,0.34,0.0697674418604651,0,680,0,0,0,0,0,731,0,0,0,0,0.0465,0.532,0.026,0.0245,0.036,0.037,0.047125,0.04525,0.03825,0.032875,0.039875,0.036875
200,2_1_1,1,409,CARseq_without_RIN,0.212,0.0363636363636364,0,424,0,0,0,0,0,440,0,0,0,0,0.0405,0.4595,0.0175,0.023,0.0195,0.02,0.044875,0.031,0.02425,0.03325,0.02425,0.019125
200,2_1_1,1,409,TOAST_TPM_with_RIN,0.2945,0.0796875,0,589,0,0,0,0,0,640,0,0,0,0,0.0445,0.5035,0.0455,0.046,0.0465,0.0415,0.047625,0.04925,0.0435,0.0465,0.043,0.044625
200,2_1_1,1,409,TOAST_TPM_without_RIN,0.194,0.0348258706467661,0,388,0,0,0,0,0,402,0,0,0,0,0.0365,0.421,0.034,0.0405,0.032,0.027,0.03775,0.035,0.02575,0.039,0.02825,0.024625
200,2_1_1,1,409,csSAM,0.1125,0.0343347639484979,0,225,0,0,0,0,0,233,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2_1_1,1,410,CARseq_with_RIN,0.338,0.0571827057182706,0,676,0,0,0,0,0,717,0,0,0,0,0.043,0.516,0.039,0.029,0.033,0.0335,0.042625,0.041875,0.0385,0.03175,0.039,0.036625
200,2_1_1,1,410,CARseq_without_RIN,0.2,0.0384615384615384,0,400,0,0,0,0,0,416,0,0,0,0,0.046,0.427,0.0215,0.0645,0.0345,0.0175,0.0515,0.028375,0.02425,0.062875,0.036,0.0195
200,2_1_1,1,410,TOAST_TPM_with_RIN,0.301,0.059375,0,602,0,0,0,0,0,639,1,0,0,0,0.055,0.5065,0.0535,0.0605,0.0535,0.0595,0.056375,0.037875,0.049,0.056875,0.050875,0.04675
200,2_1_1,1,410,TOAST_TPM_without_RIN,0.188,0.0481012658227848,0,376,0,0,0,0,0,395,0,0,0,0,0.0585,0.412,0.0305,0.105,0.0505,0.037,0.061125,0.033,0.026875,0.089625,0.044875,0.028375
200,2_1_1,1,410,csSAM,0.109,0.0311111111111111,0,218,0,0,0,0,0,225,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,401,CARseq_with_RIN,0.674,0.0773442847364819,0,1348,0,0,0,0,0,1460,0,0,1,0,0.0395,0.7745,0.0295,0.0315,0.0325,0.033,0.045375,0.045875,0.04175,0.031625,0.03925,0.0335
200,3_1_1,1,401,CARseq_without_RIN,0.535,0.0437890974084003,0,1070,0,0,0,0,0,1118,0,0,1,0,0.08,0.6805,0.0185,0.0285,0.043,0.024,0.098,0.034125,0.02625,0.032,0.039125,0.02275
200,3_1_1,1,401,TOAST_TPM_with_RIN,0.571,0.0767987065481003,0,1142,0,0,0,0,0,1235,0,0,2,0,0.0375,0.6945,0.0385,0.056,0.089,0.0485,0.0455,0.0445,0.04475,0.051625,0.045,0.044
200,3_1_1,1,401,TOAST_TPM_without_RIN,0.4725,0.0473790322580645,0,945,0,0,0,0,0,992,0,0,0,0,0.103,0.634,0.021,0.057,0.0785,0.0395,0.110375,0.0295,0.027625,0.068375,0.052,0.033
200,3_1_1,1,401,csSAM,0.3725,0.0497448979591837,0,745,0,0,1,0,0,782,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
