n,DE_pattern,DE_pattern_index,replicate,method,sensitivity,fdr,number_of_true_discoveries_ct1,number_of_true_discoveries_ct2,number_of_true_discoveries_ct3,number_of_true_discoveries_ct4,number_of_true_discoveries_ct5,number_of_true_discoveries_ct6,number_of_discoveries_ct1,number_of_discoveries_ct2,number_of_discoveries_ct3,number_of_discoveries_ct4,number_of_discoveries_ct5,number_of_discoveries_ct6,power_ct1,power_ct2,power_ct3,power_ct4,power_ct5,power_ct6,type_I_error_ct1,type_I_error_ct2,type_I_error_ct3,type_I_error_ct4,type_I_error_ct5,type_I_error_ct6
200,3_1_1,1,302,TOAST_TPM_without_RIN,0.441,0.125867195242815,0,882,0,0,0,0,0,1009,0,0,0,0,0.077,0.581,0.0285,0.0235,0.032,0.021,0.07175,0.087625,0.028125,0.026625,0.033875,0.0245
200,3_1_1,1,302,csSAM,0.3595,0.177345537757437,0,719,1,0,0,0,0,873,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,303,CARseq_with_RIN,0.544,0.0708795900939369,0,1088,0,0,0,0,0,1171,0,0,0,0,0.069,0.674,0.05,0.039,0.0485,0.055,0.05,0.04675,0.047375,0.03375,0.04125,0.040875
200,3_1_1,1,303,CARseq_without_RIN,0.4085,0.0365566037735849,0,817,0,0,0,0,0,848,0,0,0,0,0.038,0.6075,0.0325,0.027,0.033,0.0315,0.02925,0.029125,0.03125,0.025,0.02975,0.022875
200,3_1_1,1,303,TOAST_TPM_with_RIN,0.5875,0.0813135261923378,0,1175,0,0,0,0,0,1277,0,1,0,1,0.0485,0.712,0.043,0.04,0.0495,0.0545,0.043375,0.04575,0.04425,0.043625,0.0445,0.056125
200,3_1_1,1,303,TOAST_TPM_without_RIN,0.486,0.0461236506378803,0,972,0,0,0,0,0,1018,0,1,0,0,0.028,0.655,0.023,0.0305,0.03,0.0325,0.02525,0.0305,0.0255,0.025625,0.029625,0.030375
200,3_1_1,1,303,csSAM,0.3795,0.0488721804511278,0,759,0,0,0,0,0,798,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,304,CARseq_with_RIN,0.536,0.0612959719789843,0,1072,1,0,0,0,0,1141,1,0,0,0,0.07,0.663,0.0585,0.037,0.041,0.045,0.048125,0.0445,0.050875,0.034,0.042,0.043625
200,3_1_1,1,304,CARseq_without_RIN,0.363,0.033288948069241,0,726,1,0,0,0,0,750,1,0,0,0,0.042,0.544,0.0415,0.0245,0.0935,0.031,0.026875,0.033375,0.046625,0.031,0.109875,0.030125
200,3_1_1,1,304,TOAST_TPM_with_RIN,0.5685,0.0587748344370861,0,1137,0,0,0,0,0,1207,1,0,0,0,0.0495,0.6955,0.0295,0.043,0.051,0.047,0.039375,0.0465,0.0495,0.046375,0.053875,0.049125
200,3_1_1,1,304,TOAST_TPM_without_RIN,0.432,0.0226244343891403,0,864,0,0,0,0,0,884,0,0,0,0,0.022,0.605,0.027,0.0355,0.091,0.032,0.0205,0.022625,0.035625,0.033375,0.09025,0.033875
200,3_1_1,1,304,csSAM,0.2955,0.0117056856187291,0,591,0,0,0,0,0,598,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,305,CARseq_with_RIN,0.557,0.067001675041876,0,1114,0,1,0,0,1,1190,0,1,2,0,0.0665,0.6935,0.0575,0.025,0.052,0.047,0.04925,0.045375,0.049125,0.034125,0.049,0.042125
200,3_1_1,1,305,CARseq_without_RIN,0.457,0.248972884141331,0,914,0,1,0,0,0,1216,0,1,0,0,0.0505,0.582,0.0435,0.015,0.114,0.034,0.03875,0.1225,0.02825,0.01875,0.140625,0.02675
200,3_1_1,1,305,TOAST_TPM_with_RIN,0.496,0.124448367166814,0,992,0,1,0,0,0,1131,0,2,0,0,0.044,0.644,0.0785,0.052,0.0565,0.0415,0.043375,0.06675,0.053625,0.057625,0.048625,0.047875
200,3_1_1,1,305,TOAST_TPM_without_RIN,0.456,0.165599268069533,0,912,0,1,0,0,0,1091,0,2,0,0,0.0375,0.5945,0.0425,0.0245,0.133,0.0295,0.030875,0.085,0.0285,0.0345,0.121,0.02925
200,3_1_1,1,305,csSAM,0.3235,0.231591448931116,0,647,0,0,11,0,0,828,0,0,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,306,CARseq_with_RIN,0.5475,0.0608919382504288,0,1095,0,0,0,0,0,1166,0,0,0,0,0.063,0.673,0.056,0.034,0.0475,0.049,0.047,0.04725,0.044375,0.03525,0.039375,0.0465
200,3_1_1,1,306,CARseq_without_RIN,0.362,0.0229419703103914,0,724,0,0,0,0,0,741,0,0,0,0,0.15,0.5605,0.028,0.1505,0.0575,0.0285,0.1585,0.02425,0.020375,0.210875,0.056,0.024875
200,3_1_1,1,306,TOAST_TPM_with_RIN,0.525,0.0757042253521126,0,1050,0,0,0,0,0,1136,0,0,0,0,0.046,0.6595,0.0445,0.031,0.0465,0.059,0.04625,0.044125,0.039,0.0425,0.0415,0.05775
200,3_1_1,1,306,TOAST_TPM_without_RIN,0.36,0.238900634249471,0,720,0,32,0,0,0,738,0,208,0,0,0.1455,0.5715,0.024,0.2225,0.057,0.0345,0.169625,0.023625,0.01925,0.26775,0.049875,0.030625
200,3_1_1,1,306,csSAM,0.284,0.131498470948012,0,568,0,18,0,1,0,579,0,73,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,307,CARseq_with_RIN,0.4375,0.0611587982832618,0,875,0,0,0,0,0,932,0,0,0,0,0.086,0.6065,0.057,0.0385,0.055,0.05,0.051,0.039125,0.044125,0.0335,0.04525,0.04225
200,3_1_1,1,307,CARseq_without_RIN,0.391,0.425422483468038,0,782,0,0,0,0,0,1361,0,0,0,0,0.057,0.516,0.0745,0.095,0.0645,0.033,0.03275,0.17075,0.06575,0.0675,0.054,0.0235
200,3_1_1,1,307,TOAST_TPM_with_RIN,0.5015,0.0848540145985401,0,1003,0,0,0,1,0,1095,0,0,0,1,0.0495,0.6515,0.042,0.068,0.0535,0.0455,0.053,0.0535,0.044,0.055375,0.05075,0.039
200,3_1_1,1,307,TOAST_TPM_without_RIN,0.481,0.484458735262594,0,962,0,0,0,0,0,1866,0,0,0,0,0.0315,0.549,0.0705,0.1,0.0725,0.031,0.026625,0.220125,0.074125,0.086,0.0625,0.02375
200,3_1_1,1,307,csSAM,0.361,0.422861710631495,0,722,0,0,0,0,0,1251,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,308,CARseq_with_RIN,0.5135,0.0646630236794171,0,1027,0,0,0,0,0,1098,0,0,0,0,0.055,0.6685,0.0605,0.0345,0.051,0.0365,0.048125,0.046875,0.0495,0.036375,0.04425,0.04375
200,3_1_1,1,308,CARseq_without_RIN,0.3755,0.0322164948453608,0,751,0,0,0,0,0,776,0,0,0,0,0.033,0.5765,0.0325,0.016,0.034,0.019,0.030625,0.02475,0.02775,0.01975,0.03125,0.023875
200,3_1_1,1,308,TOAST_TPM_with_RIN,0.563,0.070957095709571,0,1126,0,0,0,0,0,1212,0,0,0,0,0.053,0.6945,0.042,0.035,0.041,0.0365,0.052875,0.04425,0.042,0.051,0.043,0.0445
200,3_1_1,1,308,TOAST_TPM_without_RIN,0.4275,0.0273037542662116,0,855,0,0,0,0,0,879,0,0,0,0,0.025,0.621,0.0235,0.016,0.0355,0.024,0.02725,0.022125,0.02425,0.025625,0.033125,0.02425
200,3_1_1,1,308,csSAM,0.3455,0.0226308345120226,0,691,0,0,0,0,0,707,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,309,CARseq_with_RIN,0.5645,0.0653973509933775,0,1129,0,0,1,0,1,1205,1,0,1,0,0.061,0.682,0.0475,0.0345,0.04,0.0455,0.054125,0.042875,0.043375,0.033625,0.039375,0.04325
200,3_1_1,1,309,CARseq_without_RIN,0.4345,0.0910041841004184,0,869,0,0,1,0,0,955,0,0,1,0,0.0365,0.595,0.044,0.0165,0.02,0.0505,0.032,0.061875,0.032375,0.018375,0.021625,0.0365
200,3_1_1,1,309,TOAST_TPM_with_RIN,0.603,0.0651162790697675,0,1206,0,0,1,0,0,1289,0,0,1,0,0.046,0.7115,0.0425,0.041,0.0455,0.06,0.050125,0.04225,0.046875,0.047375,0.040875,0.04425
200,3_1_1,1,309,TOAST_TPM_without_RIN,0.5225,0.113655640373198,0,1045,0,0,1,0,1,1177,0,0,1,0,0.03,0.634,0.0375,0.0245,0.025,0.0595,0.027625,0.07975,0.03925,0.025125,0.01975,0.046625
200,3_1_1,1,309,csSAM,0.413,0.164812942366026,0,826,0,0,0,0,0,989,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,3_1_1,1,310,CARseq_with_RIN,0.474,0.0678466076696165,0,948,0,0,0,0,0,1017,0,0,0,0,0.0645,0.6265,0.0615,0.031,0.049,0.045,0.0535,0.042125,0.045625,0.033375,0.043125,0.03975
200,3_1_1,1,310,CARseq_without_RIN,0.3045,0.0394321766561514,0,609,0,0,0,0,0,634,0,0,0,0,0.0385,0.5045,0.057,0.016,0.0245,0.0265,0.0345,0.02875,0.04375,0.017625,0.0255,0.019
200,3_1_1,1,310,TOAST_TPM_with_RIN,0.489,0.0851262862488307,0,978,0,0,0,0,0,1069,0,0,0,0,0.053,0.6175,0.0455,0.04,0.045,0.042,0.05025,0.045125,0.045125,0.04825,0.045,0.039625
200,3_1_1,1,310,TOAST_TPM_without_RIN,0.359,0.0452127659574468,0,718,0,0,0,0,0,752,0,0,0,0,0.0305,0.5325,0.038,0.0215,0.0275,0.026,0.029875,0.02975,0.03425,0.024625,0.023125,0.021
200,3_1_1,1,310,csSAM,0.279,0.0395869191049913,0,558,0,0,0,0,1,580,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,301,CARseq_with_RIN,0.6365,0.0673992673992674,0,1273,0,0,0,0,0,1365,0,0,0,0,0.08,0.7455,0.076,0.045,0.052,0.0425,0.055625,0.041375,0.04575,0.036875,0.05025,0.0375
200,4_1_1,1,301,CARseq_without_RIN,0.5415,0.0891505466778806,0,1083,0,0,0,0,0,1189,0,0,0,0,0.055,0.6815,0.0765,0.03,0.052,0.024,0.036125,0.064125,0.07275,0.0255,0.040625,0.023125
200,4_1_1,1,301,TOAST_TPM_with_RIN,0.662,0.0676056338028169,0,1324,0,0,0,0,0,1420,0,0,0,0,0.0465,0.7675,0.042,0.04,0.0425,0.0395,0.049625,0.04325,0.04425,0.04075,0.052125,0.049375
200,4_1_1,1,301,TOAST_TPM_without_RIN,0.5775,0.0969507427677874,0,1155,1,0,0,0,0,1276,3,0,0,0,0.0335,0.695,0.074,0.0315,0.047,0.0275,0.032125,0.05825,0.08425,0.032375,0.048625,0.02675
200,4_1_1,1,301,csSAM,0.417,0.0565610859728507,0,834,2,0,0,0,0,882,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,302,CARseq_with_RIN,0.6815,0.0612947658402204,0,1363,0,0,0,0,0,1451,1,0,0,0,0.072,0.783,0.0495,0.044,0.043,0.048,0.0515,0.041625,0.047875,0.033375,0.037,0.042875
200,4_1_1,1,302,CARseq_without_RIN,0.5185,0.0308411214953271,0,1037,0,0,0,0,0,1070,0,0,0,0,0.0935,0.6455,0.0395,0.037,0.0495,0.0485,0.078375,0.027875,0.039875,0.029375,0.029,0.02875
200,4_1_1,1,302,TOAST_TPM_with_RIN,0.575,0.0770465489566613,0,1150,0,0,0,0,0,1243,2,0,0,1,0.0435,0.6955,0.048,0.048,0.058,0.059,0.050125,0.04825,0.04175,0.038875,0.043375,0.044875
200,4_1_1,1,302,TOAST_TPM_without_RIN,0.485,0.0376984126984127,0,970,0,0,0,0,0,1008,0,0,0,0,0.0805,0.6265,0.0335,0.042,0.0415,0.038,0.091375,0.030125,0.032875,0.039,0.027125,0.026875
200,4_1_1,1,302,csSAM,0.4125,0.0282685512367491,0,825,0,1,0,0,0,846,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,303,CARseq_with_RIN,0.7085,0.0603448275862069,0,1417,0,0,0,0,0,1507,0,0,0,1,0.0935,0.7975,0.063,0.036,0.044,0.0455,0.047375,0.041,0.045875,0.0335,0.040625,0.04225
200,4_1_1,1,303,CARseq_without_RIN,0.6075,0.0295527156549521,0,1215,0,0,0,0,0,1252,0,0,0,0,0.072,0.74,0.064,0.023,0.0285,0.0245,0.046375,0.023375,0.055,0.020875,0.02525,0.02775
200,4_1_1,1,303,TOAST_TPM_with_RIN,0.7285,0.0489556135770235,0,1457,0,0,0,0,0,1530,0,0,0,2,0.0475,0.8135,0.0425,0.0495,0.047,0.0455,0.050875,0.0335,0.046625,0.041375,0.0445,0.049
200,4_1_1,1,303,TOAST_TPM_without_RIN,0.6805,0.0271622587562544,0,1361,0,0,0,0,0,1399,0,0,0,0,0.058,0.7865,0.0465,0.0335,0.0265,0.0255,0.0505,0.01875,0.045625,0.02375,0.0275,0.03325
200,4_1_1,1,303,csSAM,0.525,0.0168539325842697,0,1050,0,0,0,0,0,1068,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,304,CARseq_with_RIN,0.6675,0.0742024965325936,0,1335,0,0,0,0,0,1442,0,0,0,0,0.0775,0.7705,0.0555,0.0485,0.04,0.041,0.050375,0.046625,0.044875,0.0355,0.045,0.038
200,4_1_1,1,304,CARseq_without_RIN,0.563,0.229295003422313,0,1126,0,0,0,0,0,1461,0,0,0,0,0.13,0.6605,0.0325,0.051,0.0435,0.0215,0.075375,0.11675,0.027375,0.046,0.04675,0.020625
200,4_1_1,1,304,TOAST_TPM_with_RIN,0.63,0.0928725701943844,0,1260,0,0,0,0,1,1388,0,0,0,0,0.088,0.7235,0.0415,0.046,0.0415,0.039,0.055375,0.049125,0.039375,0.043875,0.045125,0.0455
200,4_1_1,1,304,TOAST_TPM_without_RIN,0.5965,0.311598384304674,0,1193,0,0,0,0,1,1732,0,0,0,0,0.1235,0.6735,0.0255,0.066,0.0445,0.025,0.091625,0.161,0.024375,0.0615,0.05425,0.02425
200,4_1_1,1,304,csSAM,0.4625,0.223341729638959,0,925,0,0,0,0,0,1191,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,305,CARseq_with_RIN,0.6905,0.0725319006044325,0,1381,0,0,0,0,0,1489,0,0,0,0,0.079,0.786,0.0535,0.041,0.053,0.0455,0.046,0.04025,0.049125,0.03425,0.046,0.043875
200,4_1_1,1,305,CARseq_without_RIN,0.5915,0.0558659217877095,0,1183,0,0,0,0,0,1253,0,0,0,0,0.044,0.7215,0.0665,0.028,0.1185,0.032,0.024875,0.036625,0.061125,0.020875,0.128,0.0295
200,4_1_1,1,305,TOAST_TPM_with_RIN,0.7075,0.0769732550554468,0,1415,0,0,0,0,0,1532,0,1,0,0,0.0465,0.796,0.0705,0.051,0.06,0.0515,0.0425,0.043625,0.044625,0.042375,0.04675,0.05325
200,4_1_1,1,305,TOAST_TPM_without_RIN,0.6245,0.0384911470361817,0,1249,0,0,0,0,0,1299,0,0,0,0,0.03,0.7355,0.107,0.035,0.134,0.0475,0.02475,0.026125,0.078875,0.025625,0.12125,0.031125
200,4_1_1,1,305,csSAM,0.455,0.0349946977730647,0,910,3,0,0,0,1,936,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,306,CARseq_with_RIN,0.733,0.0680228862047044,0,1466,0,0,0,0,0,1573,0,0,0,0,0.0875,0.8125,0.0665,0.0295,0.0435,0.042,0.048125,0.04325,0.047875,0.037,0.04475,0.04125
200,4_1_1,1,306,CARseq_without_RIN,0.539,0.0375,0,1078,0,0,0,0,0,1120,0,0,0,0,0.0625,0.6775,0.0695,0.057,0.025,0.024,0.033,0.02825,0.054625,0.032125,0.02625,0.023125
200,4_1_1,1,306,TOAST_TPM_with_RIN,0.6435,0.0667150108774475,0,1287,0,0,0,0,0,1379,0,0,0,0,0.06,0.743,0.047,0.0575,0.039,0.0325,0.053,0.043125,0.052375,0.055,0.04425,0.046625
200,4_1_1,1,306,TOAST_TPM_without_RIN,0.5495,0.0501296456352636,0,1099,0,0,0,0,0,1157,0,0,0,0,0.034,0.673,0.0495,0.0625,0.026,0.02,0.02475,0.036375,0.0575,0.0435,0.025375,0.022125
200,4_1_1,1,306,csSAM,0.431,0.03037120359955,0,862,0,0,0,0,0,889,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,307,CARseq_with_RIN,0.7,0.0641711229946524,0,1400,0,0,0,0,0,1496,0,0,0,0,0.074,0.783,0.0645,0.0405,0.0405,0.0435,0.051625,0.046875,0.049875,0.03875,0.04725,0.039375
200,4_1_1,1,307,CARseq_without_RIN,0.578,0.0244725738396624,0,1156,0,0,0,0,0,1185,0,0,0,0,0.05,0.7135,0.0615,0.0215,0.028,0.045,0.039375,0.029125,0.056,0.022125,0.03125,0.029625
200,4_1_1,1,307,TOAST_TPM_with_RIN,0.696,0.0775347912524851,0,1392,0,0,0,0,0,1508,0,0,0,1,0.043,0.788,0.049,0.0495,0.0365,0.0655,0.048875,0.049625,0.05,0.0525,0.04525,0.04575
200,4_1_1,1,307,TOAST_TPM_without_RIN,0.6145,0.0315208825847124,0,1229,0,0,0,0,0,1269,0,0,0,0,0.029,0.7385,0.0495,0.026,0.0305,0.0415,0.037,0.026,0.04875,0.027125,0.028875,0.029875
200,4_1_1,1,307,csSAM,0.4795,0.0234215885947047,0,959,0,0,0,0,0,982,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,308,CARseq_with_RIN,0.675,0.0747087045921865,0,1350,1,0,0,0,0,1458,1,0,0,0,0.062,0.772,0.0605,0.036,0.0515,0.0485,0.050375,0.049,0.046375,0.040625,0.042875,0.0405
200,4_1_1,1,308,CARseq_without_RIN,0.523,0.0251630941286114,0,1046,1,0,0,0,0,1072,1,0,0,0,0.0285,0.673,0.049,0.0355,0.035,0.066,0.030125,0.0255,0.042125,0.028,0.027375,0.064
200,4_1_1,1,308,TOAST_TPM_with_RIN,0.6615,0.0636942675159236,0,1323,1,1,0,0,0,1411,1,1,0,0,0.0355,0.7645,0.0445,0.049,0.041,0.039,0.043,0.044625,0.046625,0.046625,0.041,0.050125
200,4_1_1,1,308,TOAST_TPM_without_RIN,0.5465,0.0284444444444445,0,1093,1,0,0,0,0,1123,1,0,0,1,0.02,0.682,0.0465,0.0415,0.0315,0.0725,0.022625,0.023875,0.03725,0.032,0.0275,0.091
200,4_1_1,1,308,csSAM,0.469,0.0319917440660474,0,938,0,0,0,0,0,968,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,309,CARseq_with_RIN,0.735,0.0625,0,1470,0,0,0,0,0,1568,0,0,0,0,0.0735,0.8165,0.055,0.034,0.046,0.042,0.054375,0.043375,0.044875,0.039375,0.041875,0.03875
200,4_1_1,1,309,CARseq_without_RIN,0.5505,0.0265251989389921,0,1101,1,0,0,1,0,1129,1,0,0,1,0.0405,0.6755,0.116,0.017,0.0285,0.097,0.040625,0.021625,0.107375,0.02175,0.019375,0.07
200,4_1_1,1,309,TOAST_TPM_with_RIN,0.643,0.0654069767441861,0,1286,0,0,0,0,0,1376,0,0,0,0,0.0405,0.7485,0.0565,0.0425,0.036,0.0675,0.05625,0.04275,0.047,0.047,0.042375,0.04525
200,4_1_1,1,309,TOAST_TPM_without_RIN,0.5615,0.0277056277056277,0,1123,0,0,0,0,0,1155,0,0,0,0,0.022,0.684,0.116,0.0245,0.018,0.084,0.038125,0.0225,0.096875,0.027625,0.024375,0.051625
200,4_1_1,1,309,csSAM,0.4225,0.0242494226327945,0,845,0,0,0,2,0,863,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,4_1_1,1,310,CARseq_with_RIN,0.7335,0.0721062618595826,0,1467,0,0,0,0,0,1581,0,0,0,0,0.0405,0.8155,0.056,0.0275,0.046,0.0435,0.04075,0.045,0.047625,0.0325,0.03925,0.04225
200,4_1_1,1,310,CARseq_without_RIN,0.608,0.0318471337579618,0,1216,0,0,0,0,0,1256,0,0,0,0,0.023,0.7355,0.027,0.031,0.028,0.019,0.024625,0.025125,0.02825,0.023,0.02425,0.022625
200,4_1_1,1,310,TOAST_TPM_with_RIN,0.7185,0.0770712909441233,0,1437,0,0,0,0,0,1557,0,0,0,0,0.0405,0.8035,0.0465,0.044,0.06,0.0395,0.05275,0.0475,0.0445,0.045375,0.047875,0.047
200,4_1_1,1,310,TOAST_TPM_without_RIN,0.615,0.0238095238095238,0,1230,0,0,0,0,0,1260,0,0,0,0,0.0235,0.7455,0.0245,0.03,0.0275,0.02,0.02475,0.02275,0.023625,0.031,0.028875,0.023125
200,4_1_1,1,310,csSAM,0.481,0.0273003033367037,0,962,0,0,0,0,0,989,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
